time_value,geo_type,geo_value,flu_tests,flua_positive_tests,flub_positive_tests,rsv_tests,rsv_positive_tests,hpiv_tests,adv_tests,adv_positive_tests,hmpv_tests,hmpv_positive_tests,ev_rv_tests,ev_rv_positive_tests,hcov_tests,hcov_positive_tests,hpiv_positive_tests,flu_positive_tests
2019-07-20,province,bc,308.0,13,2,308.0,4,240.0,190.0,5,190.0,0,175.0,26,175.0,5,10,15
2019-02-16,nation,ca,9343.0,1488,33,8745.0,1102,3152.0,3134.0,47,3092.0,102,1910.0,172,2235.0,172,69,1521
2019-01-05,nation,ca,14349.0,3338,32,13546.0,1273,4919.0,4909.0,54,4844.0,107,2922.0,324,3588.0,179,138,3369
2019-01-05,province,qc,6627.0,1706,19,6123.0,716,986.0,986.0,25,949.0,15,,0,897.0,54,9,1725
2019-04-06,province,bc,1023.0,245,33,986.0,55,385.0,385.0,9,385.0,28,281.0,30,281.0,19,34,278
2018-11-17,nation,ca,5449.0,760,9,4960.0,104,5070.0,3123.0,62,3074.0,18,1990.0,304,2383.0,26,81,769
2019-07-20,nation,ca,2256.0,26,9,2230.0,9,1677.0,1610.0,36,1213.0,8,1008.0,202,1250.0,13,65,35
2019-02-09,province,on,2097.0,358,7,2037.0,242,840.0,818.0,6,828.0,12,198.0,22,168.0,11,1,365
2019-03-30,province,on,1562.0,194,7,1398.0,57,727.0,701.0,10,708.0,27,219.0,20,184.0,11,28,201
2019-06-01,province,on,967.0,16,9,965.0,7,672.0,663.0,7,655.0,18,218.0,29,185.0,0,40,25
2019-01-05,province,bc,1179.0,232,1,1179.0,70,356.0,356.0,3,356.0,5,267.0,45,267.0,17,26,233
2018-11-10,province,bc,372.0,9,0,372.0,3,237.0,237.0,3,237.0,0,183.0,45,183.0,1,9,9
2019-06-01,province,qc,1349.0,24,40,1304.0,12,480.0,480.0,14,459.0,11,,0,459.0,1,44,65
2018-09-29,nation,ca,2996.0,17,3,2946.0,12,2214.0,2200.0,42,2097.0,6,1303.0,487,1616.0,10,40,20
2019-07-13,province,qc,507.0,1,5,527.0,5,362.0,362.0,10,,0,,0,354.0,0,9,6
2019-04-06,nation,ca,7987.0,1424,169,7477.0,398,3411.0,3385.0,63,3324.0,195,2257.0,194,2378.0,94,211,1593
2018-11-10,province,on,1571.0,27,12,1559.0,30,1086.0,1065.0,7,1078.0,5,198.0,27,152.0,3,20,39
2019-02-09,province,qc,3982.0,816,21,3689.0,535,662.0,660.0,14,630.0,13,,0,630.0,39,8,837
2019-01-05,province,on,2612.0,458,2,2547.0,321,1175.0,1165.0,6,1160.0,19,253.0,24,216.0,13,19,460
2018-11-10,province,qc,1562.0,47,1,1430.0,64,534.0,540.0,30,524.0,2,,0,524.0,6,13,48
2019-03-30,province,qc,3082.0,477,30,2881.0,233,605.0,610.0,15,568.0,34,,0,567.0,22,26,507
2019-07-13,province,on,622.0,1,1,620.0,2,436.0,415.0,7,421.0,6,141.0,28,91.0,0,18,2
2019-01-12,nation,ca,13442.0,3139,43,12483.0,1123,4593.0,4571.0,50,4529.0,77,2473.0,228,3279.0,197,115,3182
2019-03-30,province,bc,1211.0,302,38,1211.0,85,416.0,416.0,3,416.0,3,280.0,29,280.0,24,30,340
2019-06-08,province,bc,226.0,11,2,226.0,1,200.0,200.0,0,200.0,1,158.0,35,158.0,3,13,13
2019-06-01,nation,ca,3790.0,114,76,3649.0,44,2262.0,2253.0,43,2183.0,63,1299.0,229,1621.0,10,197,190
2019-04-13,province,on,1521.0,214,21,1480.0,44,728.0,714.0,12,709.0,40,229.0,20,193.0,8,35,235
2018-11-17,province,qc,1573.0,75,3,1427.0,71,523.0,524.0,33,507.0,2,,0,507.0,11,16,78
2019-02-16,province,on,2040.0,353,6,1923.0,217,801.0,781.0,6,782.0,18,233.0,15,197.0,17,8,359
2019-07-27,nation,ca,1950.0,19,6,1947.0,7,1453.0,1440.0,23,1060.0,12,849.0,174,1105.0,3,40,25
2018-09-29,province,on,842.0,0,0,838.0,3,555.0,540.0,5,538.0,0,180.0,65,154.0,4,4,0
2018-11-03,province,bc,323.0,18,0,323.0,4,214.0,214.0,5,214.0,0,161.0,46,161.0,2,11,18
2018-12-29,province,on,1990.0,328,2,1899.0,235,834.0,826.0,8,824.0,19,252.0,13,209.0,22,22,330
2019-01-12,province,on,2705.0,448,6,2650.0,302,1213.0,1189.0,10,1193.0,17,264.0,21,233.0,18,15,454
2019-02-09,nation,ca,9552.0,1667,42,9035.0,1102,3375.0,3351.0,47,3313.0,80,1972.0,195,2357.0,203,78,1709
2019-03-23,province,qc,3081.0,423,26,2921.0,277,540.0,539.0,17,524.0,39,,0,524.0,11,25,449
2018-09-22,province,qc,669.0,1,0,720.0,4,487.0,489.0,5,470.0,1,,0,470.0,0,13,1
2019-07-20,province,qc,529.0,1,2,543.0,0,363.0,363.0,13,,0,,0,356.0,2,10,3
2019-04-13,province,bc,802.0,347,19,802.0,36,355.0,355.0,2,355.0,3,286.0,23,286.0,21,31,366
2018-09-08,province,qc,494.0,0,0,510.0,4,404.0,404.0,7,393.0,2,,0,393.0,0,13,0
2018-11-17,province,bc,393.0,17,1,393.0,3,219.0,219.0,3,219.0,2,174.0,57,174.0,1,7,18
2018-11-17,province,on,1298.0,24,3,1284.0,17,747.0,732.0,6,734.0,4,168.0,33,147.0,2,11,27
2019-07-20,province,on,546.0,3,2,546.0,5,378.0,361.0,1,363.0,2,137.0,27,97.0,1,13,5
2019-04-13,nation,ca,7836.0,1391,157,7475.0,347,3488.0,3486.0,57,3384.0,178,2319.0,219,2470.0,126,242,1548
2018-11-03,province,on,1194.0,16,2,1191.0,23,778.0,764.0,7,757.0,4,206.0,36,168.0,3,19,18
2019-02-16,province,bc,852.0,106,5,852.0,101,253.0,253.0,2,253.0,2,188.0,35,188.0,18,12,111
2018-12-29,province,qc,5369.0,1592,18,4991.0,564,924.0,928.0,21,903.0,8,,0,903.0,60,6,1610
2019-06-01,province,bc,243.0,10,1,243.0,3,216.0,216.0,2,216.0,0,187.0,43,187.0,1,25,11
2019-03-30,nation,ca,8422.0,1454,167,7840.0,559,3383.0,3362.0,52,3278.0,164,2134.0,164,2332.0,135,166,1620
2018-09-08,province,bc,167.0,1,0,167.0,0,141.0,141.0,3,141.0,0,122.0,28,122.0,0,8,1
2019-07-13,nation,ca,2223.0,30,11,2199.0,14,1657.0,1636.0,37,1258.0,12,965.0,235,1201.0,5,67,41
2019-01-12,province,bc,1201.0,699,1,1201.0,64,349.0,349.0,2,349.0,0,273.0,30,273.0,11,19,700
2019-04-06,province,qc,2905.0,432,35,2687.0,152,560.0,565.0,23,544.0,29,,0,543.0,10,25,467
2018-11-03,province,qc,1371.0,32,3,1328.0,29,583.0,586.0,20,560.0,1,,0,560.0,5,21,35
2019-03-16,province,bc,1169.0,381,26,1169.0,109,436.0,436.0,11,436.0,1,276.0,29,276.0,29,16,407
2018-09-01,province,qc,471.0,2,0,489.0,6,382.0,384.0,11,368.0,2,,0,368.0,2,12,2
2019-04-27,province,qc,2445.0,237,81,2345.0,79,503.0,502.0,12,485.0,22,,0,485.0,4,33,318
2019-08-24,nation,ca,2097.0,26,6,2088.0,22,1559.0,1546.0,30,1060.0,2,888.0,165,1183.0,4,37,32
2018-12-15,province,bc,805.0,313,3,805.0,35,243.0,243.0,0,243.0,1,178.0,41,178.0,1,6,316
2018-12-08,province,on,1523.0,94,1,1518.0,64,835.0,820.0,8,811.0,5,245.0,20,197.0,17,28,95
2019-08-17,province,qc,472.0,2,2,484.0,1,381.0,384.0,20,,0,,0,371.0,0,3,4
2019-03-09,nation,ca,8814.0,1688,71,8306.0,822,3282.0,3269.0,52,3210.0,135,2018.0,113,2338.0,189,112,1759
2019-08-17,province,on,517.0,3,1,517.0,4,343.0,329.0,1,327.0,0,102.0,12,82.0,0,9,4
2018-12-08,province,bc,620.0,157,2,620.0,18,223.0,223.0,5,223.0,0,171.0,43,171.0,5,9,159
2019-03-09,province,bc,1056.0,375,13,1056.0,113,401.0,401.0,6,401.0,1,294.0,3,294.0,43,14,388
2018-09-01,province,bc,155.0,2,0,155.0,1,111.0,111.0,0,111.0,0,96.0,17,96.0,0,5,2
2018-09-15,province,on,555.0,2,0,552.0,10,341.0,328.0,4,336.0,0,81.0,26,65.0,0,4,2
2019-03-02,province,bc,892.0,313,11,892.0,94,357.0,357.0,4,357.0,2,244.0,32,244.0,32,11,324
2018-12-15,province,on,1677.0,136,5,1663.0,100,821.0,804.0,13,805.0,12,246.0,19,209.0,17,21,141
2019-05-11,province,bc,383.0,41,6,383.0,17,259.0,259.0,2,259.0,1,224.0,54,224.0,10,22,47
2018-10-13,province,bc,350.0,5,0,350.0,3,253.0,253.0,3,253.0,0,202.0,79,202.0,0,9,5
2019-06-29,nation,ca,2600.0,53,27,2533.0,13,1872.0,1866.0,29,1441.0,18,1080.0,265,1315.0,8,93,80
2019-01-26,nation,ca,11066.0,2108,48,10370.0,1161,3731.0,3710.0,41,3677.0,70,2190.0,197,2698.0,194,82,2156
2019-02-02,nation,ca,10393.0,1994,43,9712.0,1136,3468.0,3444.0,65,3413.0,102,2043.0,200,2513.0,206,90,2037
2019-05-11,nation,ca,5480.0,453,151,5140.0,118,2727.0,2705.0,45,2647.0,93,1624.0,255,2016.0,62,248,604
2019-06-22,nation,ca,2659.0,74,31,2609.0,17,1844.0,1830.0,56,1760.0,23,1101.0,255,1451.0,21,113,105
2018-10-06,province,on,902.0,1,0,897.0,5,635.0,617.0,8,620.0,1,198.0,72,170.0,3,8,1
2018-12-08,nation,ca,8559.0,1671,16,7795.0,398,4143.0,4137.0,74,4072.0,37,2706.0,336,3324.0,73,120,1687
2019-03-09,province,on,1682.0,257,10,1631.0,82,743.0,724.0,6,699.0,28,209.0,16,146.0,11,17,267
2019-06-29,province,bc,287.0,22,1,287.0,4,241.0,241.0,3,241.0,0,193.0,51,193.0,1,20,23
2019-08-17,province,bc,251.0,5,2,251.0,1,160.0,160.0,2,160.0,0,157.0,31,157.0,0,5,7
2018-09-22,nation,ca,2567.0,11,3,2562.0,15,1924.0,1910.0,31,1837.0,2,1112.0,440,1477.0,3,40,14
2019-08-17,nation,ca,2089.0,13,5,2069.0,6,1559.0,1548.0,34,1109.0,6,934.0,192,1207.0,3,28,18
2019-03-02,nation,ca,8603.0,1551,64,7863.0,857,3298.0,3291.0,36,3235.0,100,2038.0,171,2372.0,190,109,1615
2019-05-04,province,qc,2149.0,152,65,1971.0,62,567.0,568.0,11,545.0,26,,0,543.0,4,51,217
2019-03-02,province,on,1718.0,264,11,1671.0,132,788.0,775.0,6,771.0,17,262.0,31,210.0,9,15,275
2018-12-15,province,qc,3365.0,590,5,3055.0,315,784.0,786.0,34,762.0,8,,0,762.0,55,15,595
2019-08-24,province,ab,432.0,4,1,404.0,0,404.0,404.0,7,404.0,0,404.0,80,404.0,0,19,5
2019-06-22,province,qc,792.0,14,11,801.0,6,457.0,462.0,25,439.0,4,,0,439.0,4,24,25
2018-10-06,province,qc,833.0,3,0,844.0,12,492.0,492.0,15,467.0,2,,0,467.0,5,15,3
2019-06-22,province,on,623.0,13,6,623.0,5,398.0,379.0,7,352.0,3,150.0,22,141.0,3,16,19
2019-05-11,province,qc,2161.0,171,79,1980.0,50,553.0,551.0,13,533.0,7,,0,531.0,5,51,250
2018-12-08,province,qc,3150.0,388,8,2860.0,283,795.0,804.0,33,773.0,10,,0,772.0,26,24,396
2019-01-26,province,on,2241.0,369,6,2203.0,264,935.0,912.0,5,916.0,15,246.0,18,208.0,13,7,375
2019-05-11,province,on,1155.0,71,8,1144.0,17,719.0,699.0,3,701.0,23,204.0,17,174.0,4,53,79
2018-10-13,nation,ca,3510.0,54,3,3423.0,24,2521.0,2511.0,45,2392.0,12,1496.0,446,1841.0,7,48,57
2018-12-15,nation,ca,9464.0,2231,14,8720.0,506,4371.0,4356.0,83,4319.0,43,2947.0,327,3524.0,116,109,2245
2019-01-26,province,bc,972.0,291,2,972.0,81,327.0,327.0,2,327.0,1,237.0,44,237.0,36,16,293
2019-01-26,province,qc,4937.0,1011,32,4484.0,601,762.0,764.0,17,740.0,8,,0,736.0,34,7,1043
2018-09-15,province,qc,586.0,0,0,620.0,5,432.0,434.0,6,416.0,1,,0,416.0,0,15,0
2019-05-18,nation,ca,5097.0,326,138,4917.0,79,2768.0,2754.0,55,2701.0,124,1650.0,276,2024.0,57,238,464
2019-08-24,territory,nu,1.0,0,0,1.0,0,1.0,1.0,0,1.0,0,1.0,0,1.0,0,0,0
2019-08-24,territory,nt,8.0,0,0,8.0,0,8.0,8.0,0,8.0,0,8.0,3,8.0,0,0,0
2019-08-24,province,sk,146.0,1,1,146.0,15,89.0,89.0,2,89.0,0,89.0,27,89.0,0,1,2
2019-08-24,province,qc,516.0,2,2,536.0,1,420.0,423.0,18,,0,,0,405.0,1,4,4
2019-08-24,province,pe,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0
2019-08-24,province,on,528.0,11,2,527.0,5,343.0,327.0,2,321.0,2,106.0,14,82.0,1,7,13
2019-08-24,province,ns,9.0,0,0,9.0,0,2.0,2.0,0,2.0,0,2.0,0,2.0,0,0,0
2019-08-24,province,nl,29.0,0,0,29.0,0,29.0,29.0,0,29.0,0,29.0,8,,0,0,0
2019-08-24,province,nb,84.0,1,0,84.0,0,34.0,34.0,0,34.0,0,34.0,1,34.0,0,0,1
2019-08-24,province,mb,123.0,0,0,123.0,0,98.0,98.0,1,41.0,0,98.0,11,41.0,1,1,0
2019-08-24,province,bc,218.0,6,0,218.0,1,137.0,137.0,0,137.0,0,123.0,21,123.0,2,5,6
2018-10-13,province,on,909.0,6,0,907.0,10,598.0,589.0,4,589.0,5,141.0,35,126.0,2,9,6
2019-06-22,province,bc,282.0,17,0,282.0,1,233.0,233.0,5,233.0,0,195.0,51,195.0,4,19,17
2018-09-08,province,on,523.0,10,0,514.0,3,345.0,336.0,4,335.0,0,125.0,27,105.0,0,11,10
2019-02-02,province,bc,918.0,212,5,918.0,86,325.0,325.0,11,325.0,1,248.0,39,248.0,26,27,217
2018-12-22,nation,ca,11142.0,2897,21,10088.0,787,4729.0,4759.0,71,4618.0,55,3058.0,361,3684.0,140,137,2918
2019-01-19,province,qc,4927.0,1051,25,4529.0,557,829.0,829.0,15,792.0,13,,0,790.0,59,15,1076
2019-05-04,province,on,1285.0,79,15,1273.0,15,713.0,706.0,5,692.0,17,220.0,23,159.0,3,37,94
2018-12-01,province,bc,507.0,55,0,507.0,13,215.0,215.0,2,215.0,0,161.0,52,161.0,5,11,55
2019-06-15,province,on,803.0,9,6,803.0,10,514.0,495.0,2,482.0,5,188.0,38,144.0,0,35,15
2018-10-13,province,qc,865.0,7,2,862.0,7,517.0,516.0,20,499.0,1,,0,500.0,3,13,9
2019-06-15,province,qc,902.0,18,26,924.0,9,483.0,483.0,13,457.0,9,,0,457.0,4,28,44
2019-08-10,province,on,444.0,3,0,444.0,1,294.0,289.0,4,262.0,3,77.0,11,55.0,0,3,3
2019-05-04,nation,ca,5640.0,454,148,5294.0,147,2804.0,2798.0,38,2666.0,98,1703.0,211,1957.0,62,236,602
2018-10-20,nation,ca,4020.0,114,2,3875.0,31,2798.0,2789.0,45,2690.0,5,1679.0,482,2005.0,8,84,116
2019-02-23,province,qc,3705.0,647,15,3497.0,441,631.0,636.0,16,600.0,19,,0,600.0,31,10,662
2019-01-19,province,on,2422.0,420,7,2341.0,258,1005.0,971.0,5,978.0,18,282.0,26,207.0,15,21,427
2018-09-15,province,bc,230.0,1,0,230.0,0,165.0,165.0,5,165.0,1,143.0,40,143.0,0,8,1
2019-05-18,province,on,1177.0,66,12,1174.0,11,716.0,700.0,6,694.0,33,178.0,25,132.0,1,39,78
2019-03-09,province,qc,3616.0,615,19,3335.0,394,623.0,629.0,15,608.0,32,,0,608.0,26,17,634
2019-08-10,province,bc,211.0,13,0,211.0,0,118.0,118.0,2,118.0,0,112.0,29,112.0,0,5,13
2019-05-18,province,bc,393.0,27,2,393.0,7,240.0,240.0,2,240.0,2,203.0,42,203.0,8,23,29
2018-10-06,province,bc,359.0,7,0,359.0,3,241.0,241.0,0,241.0,0,201.0,85,201.0,0,5,7
2019-03-16,nation,ca,8541.0,1544,90,7721.0,679,3195.0,3179.0,57,3129.0,122,1934.0,168,2259.0,154,109,1634
2019-08-10,province,qc,422.0,2,0,431.0,0,342.0,342.0,11,,0,,0,333.0,1,2,2
2018-09-01,province,on,511.0,3,0,504.0,2,332.0,323.0,0,322.0,2,99.0,16,82.0,0,5,3
2019-06-29,province,on,713.0,5,5,713.0,2,488.0,480.0,4,464.0,5,120.0,24,83.0,1,24,10
2018-12-22,province,bc,967.0,293,1,967.0,53,338.0,338.0,7,338.0,2,276.0,65,276.0,5,18,294
2019-05-04,province,bc,392.0,43,7,392.0,16,266.0,266.0,5,266.0,0,225.0,35,225.0,6,19,50
2019-02-23,province,on,1829.0,277,5,1778.0,167,775.0,764.0,5,758.0,26,220.0,22,175.0,7,10,282
2019-08-10,nation,ca,1928.0,23,0,1917.0,3,1503.0,1498.0,34,1075.0,7,938.0,181,1163.0,1,28,23
2018-12-01,province,qc,2462.0,246,7,2311.0,201,672.0,675.0,31,650.0,1,,0,650.0,21,13,253
2018-12-01,province,on,1427.0,71,1,1423.0,53,808.0,799.0,9,777.0,11,280.0,42,218.0,11,22,72
2019-08-17,province,ab,361.0,0,0,331.0,0,331.0,331.0,2,331.0,3,331.0,69,331.0,2,4,0
2019-08-17,province,mb,122.0,1,0,122.0,0,90.0,90.0,1,37.0,0,90.0,11,37.0,0,5,1
2019-08-17,province,nb,64.0,0,0,64.0,0,28.0,28.0,3,28.0,0,28.0,8,28.0,1,1,0
2019-08-17,province,sk,222.0,2,0,222.0,0,161.0,161.0,4,161.0,2,161.0,43,161.0,0,0,2
2019-08-17,territory,nt,4.0,0,0,4.0,0,4.0,4.0,0,4.0,0,4.0,4,4.0,0,0,0
2019-08-17,territory,nu,2.0,0,0,2.0,0,2.0,2.0,0,2.0,0,2.0,1,2.0,0,0,0
2019-08-17,territory,yk,2.0,0,0,2.0,0,,,0,,0,,0,,0,0,0
2019-08-17,province,nl,25.0,0,0,25.0,0,25.0,25.0,0,25.0,1,25.0,4,,0,0,0
2019-08-17,province,pe,2.0,0,0,2.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0
2019-08-17,province,ns,16.0,0,0,16.0,0,5.0,5.0,0,5.0,0,5.0,0,5.0,0,0,0
2019-08-10,province,pe,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0
