reference_date,target,horizon,location,target_end_date,output_type,output_type_id,value
2024-12-14,pct wk flu lab det,1,ab,2024-12-21,quantile,0.025,0.0
2024-12-14,pct wk flu lab det,1,ab,2024-12-21,quantile,0.1,1.64
2024-12-14,pct wk flu lab det,1,ab,2024-12-21,quantile,0.25,6.6
2024-12-14,pct wk flu lab det,1,ab,2024-12-21,quantile,0.5,19.91
2024-12-14,pct wk flu lab det,1,ab,2024-12-21,quantile,0.75,33.22
2024-12-14,pct wk flu lab det,1,ab,2024-12-21,quantile,0.9,38.19
2024-12-14,pct wk flu lab det,1,ab,2024-12-21,quantile,0.975,39.82
2024-12-14,pct wk flu lab det,2,ab,2024-12-28,quantile,0.025,0.0
2024-12-14,pct wk flu lab det,2,ab,2024-12-28,quantile,0.1,1.63
2024-12-14,pct wk flu lab det,2,ab,2024-12-28,quantile,0.25,6.56
2024-12-14,pct wk flu lab det,2,ab,2024-12-28,quantile,0.5,19.79
2024-12-14,pct wk flu lab det,2,ab,2024-12-28,quantile,0.75,33.02
2024-12-14,pct wk flu lab det,2,ab,2024-12-28,quantile,0.9,37.96
2024-12-14,pct wk flu lab det,2,ab,2024-12-28,quantile,0.975,39.58
2024-12-14,pct wk flu lab det,3,ab,2025-01-04,quantile,0.025,0.0
2024-12-14,pct wk flu lab det,3,ab,2025-01-04,quantile,0.1,1.46
2024-12-14,pct wk flu lab det,3,ab,2025-01-04,quantile,0.25,5.88
2024-12-14,pct wk flu lab det,3,ab,2025-01-04,quantile,0.5,17.74
2024-12-14,pct wk flu lab det,3,ab,2025-01-04,quantile,0.75,29.59
2024-12-14,pct wk flu lab det,3,ab,2025-01-04,quantile,0.9,34.02
2024-12-14,pct wk flu lab det,3,ab,2025-01-04,quantile,0.975,35.48
2024-12-14,pct wk rsv lab det,-1,ab,2024-12-07,quantile,0.025,0.0
2024-12-14,pct wk rsv lab det,-1,ab,2024-12-07,quantile,0.1,0.67
2024-12-14,pct wk rsv lab det,-1,ab,2024-12-07,quantile,0.25,2.7
2024-12-14,pct wk rsv lab det,-1,ab,2024-12-07,quantile,0.5,8.15
2024-12-14,pct wk rsv lab det,-1,ab,2024-12-07,quantile,0.75,13.6
2024-12-14,pct wk rsv lab det,-1,ab,2024-12-07,quantile,0.9,15.63
2024-12-14,pct wk rsv lab det,-1,ab,2024-12-07,quantile,0.975,16.3
2024-12-14,pct wk rsv lab det,0,ab,2024-12-14,quantile,0.025,0.0
2024-12-14,pct wk rsv lab det,0,ab,2024-12-14,quantile,0.1,0.69
2024-12-14,pct wk rsv lab det,0,ab,2024-12-14,quantile,0.25,2.78
2024-12-14,pct wk rsv lab det,0,ab,2024-12-14,quantile,0.5,8.39
2024-12-14,pct wk rsv lab det,0,ab,2024-12-14,quantile,0.75,13.99
2024-12-14,pct wk rsv lab det,0,ab,2024-12-14,quantile,0.9,16.09
2024-12-14,pct wk rsv lab det,0,ab,2024-12-14,quantile,0.975,16.78
2024-12-14,pct wk rsv lab det,1,ab,2024-12-21,quantile,0.025,0.0
2024-12-14,pct wk rsv lab det,1,ab,2024-12-21,quantile,0.1,0.79
2024-12-14,pct wk rsv lab det,1,ab,2024-12-21,quantile,0.25,3.18
2024-12-14,pct wk rsv lab det,1,ab,2024-12-21,quantile,0.5,9.59
2024-12-14,pct wk rsv lab det,1,ab,2024-12-21,quantile,0.75,15.99
2024-12-14,pct wk rsv lab det,1,ab,2024-12-21,quantile,0.9,18.38
2024-12-14,pct wk rsv lab det,1,ab,2024-12-21,quantile,0.975,19.17
2024-12-14,pct wk rsv lab det,2,ab,2024-12-28,quantile,0.025,0.0
2024-12-14,pct wk rsv lab det,2,ab,2024-12-28,quantile,0.1,0.77
2024-12-14,pct wk rsv lab det,2,ab,2024-12-28,quantile,0.25,3.11
2024-12-14,pct wk rsv lab det,2,ab,2024-12-28,quantile,0.5,9.39
2024-12-14,pct wk rsv lab det,2,ab,2024-12-28,quantile,0.75,15.67
2024-12-14,pct wk rsv lab det,2,ab,2024-12-28,quantile,0.9,18.01
2024-12-14,pct wk rsv lab det,2,ab,2024-12-28,quantile,0.975,18.78
2024-12-14,pct wk rsv lab det,3,ab,2025-01-04,quantile,0.025,0.0
2024-12-14,pct wk rsv lab det,3,ab,2025-01-04,quantile,0.1,0.8
2024-12-14,pct wk rsv lab det,3,ab,2025-01-04,quantile,0.25,3.23
2024-12-14,pct wk rsv lab det,3,ab,2025-01-04,quantile,0.5,9.73
2024-12-14,pct wk rsv lab det,3,ab,2025-01-04,quantile,0.75,16.24
2024-12-14,pct wk rsv lab det,3,ab,2025-01-04,quantile,0.9,18.67
2024-12-14,pct wk rsv lab det,3,ab,2025-01-04,quantile,0.975,19.47
2024-12-14,pct wk covid lab det,-1,atlantic,2024-12-07,quantile,0.025,0.0
2024-12-14,pct wk covid lab det,-1,atlantic,2024-12-07,quantile,0.1,0.64
2024-12-14,pct wk covid lab det,-1,atlantic,2024-12-07,quantile,0.25,2.59
2024-12-14,pct wk covid lab det,-1,atlantic,2024-12-07,quantile,0.5,7.8
2024-12-14,pct wk covid lab det,-1,atlantic,2024-12-07,quantile,0.75,13.01
2024-12-14,pct wk covid lab det,-1,atlantic,2024-12-07,quantile,0.9,14.96
2024-12-14,pct wk covid lab det,-1,atlantic,2024-12-07,quantile,0.975,15.6
2024-12-14,pct wk covid lab det,0,atlantic,2024-12-14,quantile,0.025,0.0
2024-12-14,pct wk covid lab det,0,atlantic,2024-12-14,quantile,0.1,0.67
2024-12-14,pct wk covid lab det,0,atlantic,2024-12-14,quantile,0.25,2.69
2024-12-14,pct wk covid lab det,0,atlantic,2024-12-14,quantile,0.5,8.1
2024-12-14,pct wk covid lab det,0,atlantic,2024-12-14,quantile,0.75,13.51
2024-12-14,pct wk covid lab det,0,atlantic,2024-12-14,quantile,0.9,15.53
2024-12-14,pct wk covid lab det,0,atlantic,2024-12-14,quantile,0.975,16.19
2024-12-14,pct wk covid lab det,1,atlantic,2024-12-21,quantile,0.025,0.0
2024-12-14,pct wk covid lab det,1,atlantic,2024-12-21,quantile,0.1,0.64
2024-12-14,pct wk covid lab det,1,atlantic,2024-12-21,quantile,0.25,2.59
2024-12-14,pct wk covid lab det,1,atlantic,2024-12-21,quantile,0.5,7.82
2024-12-14,pct wk covid lab det,1,atlantic,2024-12-21,quantile,0.75,13.05
2024-12-14,pct wk covid lab det,1,atlantic,2024-12-21,quantile,0.9,15.01
2024-12-14,pct wk covid lab det,1,atlantic,2024-12-21,quantile,0.975,15.65
2024-12-14,pct wk covid lab det,2,atlantic,2024-12-28,quantile,0.025,0.0
2024-12-14,pct wk covid lab det,2,atlantic,2024-12-28,quantile,0.1,0.61
2024-12-14,pct wk covid lab det,2,atlantic,2024-12-28,quantile,0.25,2.48
2024-12-14,pct wk covid lab det,2,atlantic,2024-12-28,quantile,0.5,7.47
2024-12-14,pct wk covid lab det,2,atlantic,2024-12-28,quantile,0.75,12.46
2024-12-14,pct wk covid lab det,2,atlantic,2024-12-28,quantile,0.9,14.33
2024-12-14,pct wk covid lab det,2,atlantic,2024-12-28,quantile,0.975,14.94
2024-12-14,pct wk covid lab det,3,atlantic,2025-01-04,quantile,0.025,0.0
2024-12-14,pct wk covid lab det,3,atlantic,2025-01-04,quantile,0.1,0.58
2024-12-14,pct wk covid lab det,3,atlantic,2025-01-04,quantile,0.25,2.34
2024-12-14,pct wk covid lab det,3,atlantic,2025-01-04,quantile,0.5,7.07
2024-12-14,pct wk covid lab det,3,atlantic,2025-01-04,quantile,0.75,11.79
2024-12-14,pct wk covid lab det,3,atlantic,2025-01-04,quantile,0.9,13.56
2024-12-14,pct wk covid lab det,3,atlantic,2025-01-04,quantile,0.975,14.14
2024-12-14,pct wk flu lab det,-1,atlantic,2024-12-07,quantile,0.025,0.0
2024-12-14,pct wk flu lab det,-1,atlantic,2024-12-07,quantile,0.1,0.94
2024-12-14,pct wk flu lab det,-1,atlantic,2024-12-07,quantile,0.25,3.81
2024-12-14,pct wk flu lab det,-1,atlantic,2024-12-07,quantile,0.5,11.49
2024-12-14,pct wk flu lab det,-1,atlantic,2024-12-07,quantile,0.75,19.17
2024-12-14,pct wk flu lab det,-1,atlantic,2024-12-07,quantile,0.9,22.04
2024-12-14,pct wk flu lab det,-1,atlantic,2024-12-07,quantile,0.975,22.99
2024-12-14,pct wk flu lab det,0,atlantic,2024-12-14,quantile,0.025,0.0
2024-12-14,pct wk flu lab det,0,atlantic,2024-12-14,quantile,0.1,1.01
2024-12-14,pct wk flu lab det,0,atlantic,2024-12-14,quantile,0.25,4.06
2024-12-14,pct wk flu lab det,0,atlantic,2024-12-14,quantile,0.5,12.23
2024-12-14,pct wk flu lab det,0,atlantic,2024-12-14,quantile,0.75,20.41
2024-12-14,pct wk flu lab det,0,atlantic,2024-12-14,quantile,0.9,23.46
2024-12-14,pct wk flu lab det,0,atlantic,2024-12-14,quantile,0.975,24.46
2024-12-14,pct wk flu lab det,1,atlantic,2024-12-21,quantile,0.025,0.0
2024-12-14,pct wk flu lab det,1,atlantic,2024-12-21,quantile,0.1,1.17
2024-12-14,pct wk flu lab det,1,atlantic,2024-12-21,quantile,0.25,4.71
2024-12-14,pct wk flu lab det,1,atlantic,2024-12-21,quantile,0.5,14.2
2024-12-14,pct wk flu lab det,1,atlantic,2024-12-21,quantile,0.75,23.68
2024-12-14,pct wk flu lab det,1,atlantic,2024-12-21,quantile,0.9,27.22
2024-12-14,pct wk flu lab det,1,atlantic,2024-12-21,quantile,0.975,28.39
2024-12-14,pct wk flu lab det,2,atlantic,2024-12-28,quantile,0.025,0.0
2024-12-14,pct wk flu lab det,2,atlantic,2024-12-28,quantile,0.1,1.21
2024-12-14,pct wk flu lab det,2,atlantic,2024-12-28,quantile,0.25,4.89
2024-12-14,pct wk flu lab det,2,atlantic,2024-12-28,quantile,0.5,14.75
2024-12-14,pct wk flu lab det,2,atlantic,2024-12-28,quantile,0.75,24.61
2024-12-14,pct wk flu lab det,2,atlantic,2024-12-28,quantile,0.9,28.29
2024-12-14,pct wk flu lab det,2,atlantic,2024-12-28,quantile,0.975,29.5
2024-12-14,pct wk flu lab det,3,atlantic,2025-01-04,quantile,0.025,0.0
2024-12-14,pct wk flu lab det,3,atlantic,2025-01-04,quantile,0.1,1.24
2024-12-14,pct wk flu lab det,3,atlantic,2025-01-04,quantile,0.25,4.99
2024-12-14,pct wk flu lab det,3,atlantic,2025-01-04,quantile,0.5,15.05
2024-12-14,pct wk flu lab det,3,atlantic,2025-01-04,quantile,0.75,25.1
2024-12-14,pct wk flu lab det,3,atlantic,2025-01-04,quantile,0.9,28.86
2024-12-14,pct wk flu lab det,3,atlantic,2025-01-04,quantile,0.975,30.09
2024-12-14,pct wk rsv lab det,-1,atlantic,2024-12-07,quantile,0.025,0.0
2024-12-14,pct wk rsv lab det,-1,atlantic,2024-12-07,quantile,0.1,0.5
2024-12-14,pct wk rsv lab det,-1,atlantic,2024-12-07,quantile,0.25,2.01
2024-12-14,pct wk rsv lab det,-1,atlantic,2024-12-07,quantile,0.5,6.06
2024-12-14,pct wk rsv lab det,-1,atlantic,2024-12-07,quantile,0.75,10.11
2024-12-14,pct wk rsv lab det,-1,atlantic,2024-12-07,quantile,0.9,11.62
2024-12-14,pct wk rsv lab det,-1,atlantic,2024-12-07,quantile,0.975,12.12
2024-12-14,pct wk rsv lab det,0,atlantic,2024-12-14,quantile,0.025,0.0
2024-12-14,pct wk rsv lab det,0,atlantic,2024-12-14,quantile,0.1,0.49
2024-12-14,pct wk rsv lab det,0,atlantic,2024-12-14,quantile,0.25,1.98
2024-12-14,pct wk rsv lab det,0,atlantic,2024-12-14,quantile,0.5,5.98
2024-12-14,pct wk rsv lab det,0,atlantic,2024-12-14,quantile,0.75,9.98
2024-12-14,pct wk rsv lab det,0,atlantic,2024-12-14,quantile,0.9,11.48
2024-12-14,pct wk rsv lab det,0,atlantic,2024-12-14,quantile,0.975,11.97
2024-12-14,pct wk rsv lab det,1,atlantic,2024-12-21,quantile,0.025,0.0
2024-12-14,pct wk rsv lab det,1,atlantic,2024-12-21,quantile,0.1,0.54
2024-12-14,pct wk rsv lab det,1,atlantic,2024-12-21,quantile,0.25,2.17
2024-12-14,pct wk rsv lab det,1,atlantic,2024-12-21,quantile,0.5,6.53
2024-12-14,pct wk rsv lab det,1,atlantic,2024-12-21,quantile,0.75,10.89
2024-12-14,pct wk rsv lab det,1,atlantic,2024-12-21,quantile,0.9,12.52
2024-12-14,pct wk rsv lab det,1,atlantic,2024-12-21,quantile,0.975,13.06
2024-12-14,pct wk rsv lab det,2,atlantic,2024-12-28,quantile,0.025,0.0
2024-12-14,pct wk rsv lab det,2,atlantic,2024-12-28,quantile,0.1,0.59
2024-12-14,pct wk rsv lab det,2,atlantic,2024-12-28,quantile,0.25,2.37
2024-12-14,pct wk rsv lab det,2,atlantic,2024-12-28,quantile,0.5,7.13
2024-12-14,pct wk rsv lab det,2,atlantic,2024-12-28,quantile,0.75,11.9
2024-12-14,pct wk rsv lab det,2,atlantic,2024-12-28,quantile,0.9,13.68
2024-12-14,pct wk rsv lab det,2,atlantic,2024-12-28,quantile,0.975,14.27
2024-12-14,pct wk rsv lab det,3,atlantic,2025-01-04,quantile,0.025,0.0
2024-12-14,pct wk rsv lab det,3,atlantic,2025-01-04,quantile,0.1,0.63
2024-12-14,pct wk rsv lab det,3,atlantic,2025-01-04,quantile,0.25,2.55
2024-12-14,pct wk rsv lab det,3,atlantic,2025-01-04,quantile,0.5,7.69
2024-12-14,pct wk rsv lab det,3,atlantic,2025-01-04,quantile,0.75,12.83
2024-12-14,pct wk rsv lab det,3,atlantic,2025-01-04,quantile,0.9,14.75
2024-12-14,pct wk rsv lab det,3,atlantic,2025-01-04,quantile,0.975,15.38
2024-12-14,pct wk covid lab det,-1,bc,2024-12-07,quantile,0.025,0.47
2024-12-14,pct wk covid lab det,-1,bc,2024-12-07,quantile,0.1,1.1
2024-12-14,pct wk covid lab det,-1,bc,2024-12-07,quantile,0.25,3.01
2024-12-14,pct wk covid lab det,-1,bc,2024-12-07,quantile,0.5,8.12
2024-12-14,pct wk covid lab det,-1,bc,2024-12-07,quantile,0.75,13.22
2024-12-14,pct wk covid lab det,-1,bc,2024-12-07,quantile,0.9,15.13
2024-12-14,pct wk covid lab det,-1,bc,2024-12-07,quantile,0.975,15.76
2024-12-14,pct wk covid lab det,0,bc,2024-12-14,quantile,0.025,1.35
2024-12-14,pct wk covid lab det,0,bc,2024-12-14,quantile,0.1,1.98
2024-12-14,pct wk covid lab det,0,bc,2024-12-14,quantile,0.25,3.88
2024-12-14,pct wk covid lab det,0,bc,2024-12-14,quantile,0.5,8.95
2024-12-14,pct wk covid lab det,0,bc,2024-12-14,quantile,0.75,14.03
2024-12-14,pct wk covid lab det,0,bc,2024-12-14,quantile,0.9,15.93
2024-12-14,pct wk covid lab det,0,bc,2024-12-14,quantile,0.975,16.55
2024-12-14,pct wk covid lab det,1,bc,2024-12-21,quantile,0.025,1.05
2024-12-14,pct wk covid lab det,1,bc,2024-12-21,quantile,0.1,1.71
2024-12-14,pct wk covid lab det,1,bc,2024-12-21,quantile,0.25,3.72
2024-12-14,pct wk covid lab det,1,bc,2024-12-21,quantile,0.5,9.1
2024-12-14,pct wk covid lab det,1,bc,2024-12-21,quantile,0.75,14.48
2024-12-14,pct wk covid lab det,1,bc,2024-12-21,quantile,0.9,16.49
2024-12-14,pct wk covid lab det,1,bc,2024-12-21,quantile,0.975,17.15
2024-12-14,pct wk covid lab det,2,bc,2024-12-28,quantile,0.025,2.08
2024-12-14,pct wk covid lab det,2,bc,2024-12-28,quantile,0.1,2.71
2024-12-14,pct wk covid lab det,2,bc,2024-12-28,quantile,0.25,4.65
2024-12-14,pct wk covid lab det,2,bc,2024-12-28,quantile,0.5,9.83
2024-12-14,pct wk covid lab det,2,bc,2024-12-28,quantile,0.75,15.02
2024-12-14,pct wk covid lab det,2,bc,2024-12-28,quantile,0.9,16.96
2024-12-14,pct wk covid lab det,2,bc,2024-12-28,quantile,0.975,17.59
2024-12-14,pct wk covid lab det,3,bc,2025-01-04,quantile,0.025,2.21
2024-12-14,pct wk covid lab det,3,bc,2025-01-04,quantile,0.1,2.87
2024-12-14,pct wk covid lab det,3,bc,2025-01-04,quantile,0.25,4.88
2024-12-14,pct wk covid lab det,3,bc,2025-01-04,quantile,0.5,10.26
2024-12-14,pct wk covid lab det,3,bc,2025-01-04,quantile,0.75,15.64
2024-12-14,pct wk covid lab det,3,bc,2025-01-04,quantile,0.9,17.65
2024-12-14,pct wk covid lab det,3,bc,2025-01-04,quantile,0.975,18.31
2024-12-14,pct wk flu lab det,-1,bc,2024-12-07,quantile,0.025,0.0
2024-12-14,pct wk flu lab det,-1,bc,2024-12-07,quantile,0.1,1.09
2024-12-14,pct wk flu lab det,-1,bc,2024-12-07,quantile,0.25,4.41
2024-12-14,pct wk flu lab det,-1,bc,2024-12-07,quantile,0.5,13.31
2024-12-14,pct wk flu lab det,-1,bc,2024-12-07,quantile,0.75,22.21
2024-12-14,pct wk flu lab det,-1,bc,2024-12-07,quantile,0.9,25.53
2024-12-14,pct wk flu lab det,-1,bc,2024-12-07,quantile,0.975,26.62
2024-12-14,pct wk flu lab det,0,bc,2024-12-14,quantile,0.025,0.0
2024-12-14,pct wk flu lab det,0,bc,2024-12-14,quantile,0.1,1.26
2024-12-14,pct wk flu lab det,0,bc,2024-12-14,quantile,0.25,5.09
2024-12-14,pct wk flu lab det,0,bc,2024-12-14,quantile,0.5,15.35
2024-12-14,pct wk flu lab det,0,bc,2024-12-14,quantile,0.75,25.61
2024-12-14,pct wk flu lab det,0,bc,2024-12-14,quantile,0.9,29.44
2024-12-14,pct wk flu lab det,0,bc,2024-12-14,quantile,0.975,30.7
2024-12-14,pct wk flu lab det,1,bc,2024-12-21,quantile,0.025,0.0
2024-12-14,pct wk flu lab det,1,bc,2024-12-21,quantile,0.1,1.43
2024-12-14,pct wk flu lab det,1,bc,2024-12-21,quantile,0.25,5.79
2024-12-14,pct wk flu lab det,1,bc,2024-12-21,quantile,0.5,17.45
2024-12-14,pct wk flu lab det,1,bc,2024-12-21,quantile,0.75,29.11
2024-12-14,pct wk flu lab det,1,bc,2024-12-21,quantile,0.9,33.46
2024-12-14,pct wk flu lab det,1,bc,2024-12-21,quantile,0.975,34.89
2024-12-14,pct wk flu lab det,2,bc,2024-12-28,quantile,0.025,0.0
2024-12-14,pct wk flu lab det,2,bc,2024-12-28,quantile,0.1,1.49
2024-12-14,pct wk flu lab det,2,bc,2024-12-28,quantile,0.25,6.01
2024-12-14,pct wk flu lab det,2,bc,2024-12-28,quantile,0.5,18.13
2024-12-14,pct wk flu lab det,2,bc,2024-12-28,quantile,0.75,30.24
2024-12-14,pct wk flu lab det,2,bc,2024-12-28,quantile,0.9,34.76
2024-12-14,pct wk flu lab det,2,bc,2024-12-28,quantile,0.975,36.25
2024-12-14,pct wk flu lab det,3,bc,2025-01-04,quantile,0.025,0.0
2024-12-14,pct wk flu lab det,3,bc,2025-01-04,quantile,0.1,1.58
2024-12-14,pct wk flu lab det,3,bc,2025-01-04,quantile,0.25,6.36
2024-12-14,pct wk flu lab det,3,bc,2025-01-04,quantile,0.5,19.18
2024-12-14,pct wk flu lab det,3,bc,2025-01-04,quantile,0.75,32.01
2024-12-14,pct wk flu lab det,3,bc,2025-01-04,quantile,0.9,36.79
2024-12-14,pct wk flu lab det,3,bc,2025-01-04,quantile,0.975,38.37
2024-12-14,pct wk rsv lab det,-1,bc,2024-12-07,quantile,0.025,0.0
2024-12-14,pct wk rsv lab det,-1,bc,2024-12-07,quantile,0.1,0.54
2024-12-14,pct wk rsv lab det,-1,bc,2024-12-07,quantile,0.25,2.19
2024-12-14,pct wk rsv lab det,-1,bc,2024-12-07,quantile,0.5,6.59
2024-12-14,pct wk rsv lab det,-1,bc,2024-12-07,quantile,0.75,11.0
2024-12-14,pct wk rsv lab det,-1,bc,2024-12-07,quantile,0.9,12.64
2024-12-14,pct wk rsv lab det,-1,bc,2024-12-07,quantile,0.975,13.18
2024-12-14,pct wk rsv lab det,0,bc,2024-12-14,quantile,0.025,0.0
2024-12-14,pct wk rsv lab det,0,bc,2024-12-14,quantile,0.1,0.59
2024-12-14,pct wk rsv lab det,0,bc,2024-12-14,quantile,0.25,2.4
2024-12-14,pct wk rsv lab det,0,bc,2024-12-14,quantile,0.5,7.24
2024-12-14,pct wk rsv lab det,0,bc,2024-12-14,quantile,0.75,12.07
2024-12-14,pct wk rsv lab det,0,bc,2024-12-14,quantile,0.9,13.88
2024-12-14,pct wk rsv lab det,0,bc,2024-12-14,quantile,0.975,14.47
2024-12-14,pct wk rsv lab det,1,bc,2024-12-21,quantile,0.025,0.48
2024-12-14,pct wk rsv lab det,1,bc,2024-12-21,quantile,0.1,1.1
2024-12-14,pct wk rsv lab det,1,bc,2024-12-21,quantile,0.25,2.97
2024-12-14,pct wk rsv lab det,1,bc,2024-12-21,quantile,0.5,7.98
2024-12-14,pct wk rsv lab det,1,bc,2024-12-21,quantile,0.75,12.99
2024-12-14,pct wk rsv lab det,1,bc,2024-12-21,quantile,0.9,14.87
2024-12-14,pct wk rsv lab det,1,bc,2024-12-21,quantile,0.975,15.48
2024-12-14,pct wk rsv lab det,2,bc,2024-12-28,quantile,0.025,0.51
2024-12-14,pct wk rsv lab det,2,bc,2024-12-28,quantile,0.1,1.16
2024-12-14,pct wk rsv lab det,2,bc,2024-12-28,quantile,0.25,3.13
2024-12-14,pct wk rsv lab det,2,bc,2024-12-28,quantile,0.5,8.4
2024-12-14,pct wk rsv lab det,2,bc,2024-12-28,quantile,0.75,13.67
2024-12-14,pct wk rsv lab det,2,bc,2024-12-28,quantile,0.9,15.64
2024-12-14,pct wk rsv lab det,2,bc,2024-12-28,quantile,0.975,16.29
2024-12-14,pct wk rsv lab det,3,bc,2025-01-04,quantile,0.025,0.54
2024-12-14,pct wk rsv lab det,3,bc,2025-01-04,quantile,0.1,1.18
2024-12-14,pct wk rsv lab det,3,bc,2025-01-04,quantile,0.25,3.09
2024-12-14,pct wk rsv lab det,3,bc,2025-01-04,quantile,0.5,8.23
2024-12-14,pct wk rsv lab det,3,bc,2025-01-04,quantile,0.75,13.36
2024-12-14,pct wk rsv lab det,3,bc,2025-01-04,quantile,0.9,15.28
2024-12-14,pct wk rsv lab det,3,bc,2025-01-04,quantile,0.975,15.91
2024-12-14,pct wk covid lab det,-1,ca,2024-12-07,quantile,0.025,6.51
2024-12-14,pct wk covid lab det,-1,ca,2024-12-07,quantile,0.1,6.94
2024-12-14,pct wk covid lab det,-1,ca,2024-12-07,quantile,0.25,8.25
2024-12-14,pct wk covid lab det,-1,ca,2024-12-07,quantile,0.5,11.74
2024-12-14,pct wk covid lab det,-1,ca,2024-12-07,quantile,0.75,15.23
2024-12-14,pct wk covid lab det,-1,ca,2024-12-07,quantile,0.9,16.54
2024-12-14,pct wk covid lab det,-1,ca,2024-12-07,quantile,0.975,16.97
2024-12-14,pct wk covid lab det,0,ca,2024-12-14,quantile,0.025,7.44
2024-12-14,pct wk covid lab det,0,ca,2024-12-14,quantile,0.1,7.88
2024-12-14,pct wk covid lab det,0,ca,2024-12-14,quantile,0.25,9.25
2024-12-14,pct wk covid lab det,0,ca,2024-12-14,quantile,0.5,12.91
2024-12-14,pct wk covid lab det,0,ca,2024-12-14,quantile,0.75,16.57
2024-12-14,pct wk covid lab det,0,ca,2024-12-14,quantile,0.9,17.93
2024-12-14,pct wk covid lab det,0,ca,2024-12-14,quantile,0.975,18.38
2024-12-14,pct wk covid lab det,1,ca,2024-12-21,quantile,0.025,7.79
