reference_date,target,horizon,location,target_end_date,output_type,output_type_id,value
2025-02-01,pct wk covid lab det,0,atlantic,2025-02-01,quantile,0.1,0.57
2025-02-01,pct wk covid lab det,0,atlantic,2025-02-01,quantile,0.25,2.38
2025-02-01,pct wk covid lab det,0,atlantic,2025-02-01,quantile,0.5,6.03
2025-02-01,pct wk covid lab det,0,atlantic,2025-02-01,quantile,0.75,9.68
2025-02-01,pct wk covid lab det,0,atlantic,2025-02-01,quantile,0.9,11.49
2025-02-01,pct wk covid lab det,0,atlantic,2025-02-01,quantile,0.975,12.26
2025-02-01,pct wk covid lab det,1,atlantic,2025-02-08,quantile,0.025,0.0
2025-02-01,pct wk covid lab det,1,atlantic,2025-02-08,quantile,0.1,0.54
2025-02-01,pct wk covid lab det,1,atlantic,2025-02-08,quantile,0.25,2.29
2025-02-01,pct wk covid lab det,1,atlantic,2025-02-08,quantile,0.5,5.8
2025-02-01,pct wk covid lab det,1,atlantic,2025-02-08,quantile,0.75,9.32
2025-02-01,pct wk covid lab det,1,atlantic,2025-02-08,quantile,0.9,11.07
2025-02-01,pct wk covid lab det,1,atlantic,2025-02-08,quantile,0.975,11.81
2025-02-01,pct wk covid lab det,2,atlantic,2025-02-15,quantile,0.025,0.0
2025-02-01,pct wk covid lab det,2,atlantic,2025-02-15,quantile,0.1,0.52
2025-02-01,pct wk covid lab det,2,atlantic,2025-02-15,quantile,0.25,2.23
2025-02-01,pct wk covid lab det,2,atlantic,2025-02-15,quantile,0.5,5.66
2025-02-01,pct wk covid lab det,2,atlantic,2025-02-15,quantile,0.75,9.09
2025-02-01,pct wk covid lab det,2,atlantic,2025-02-15,quantile,0.9,10.8
2025-02-01,pct wk covid lab det,2,atlantic,2025-02-15,quantile,0.975,11.52
2025-02-01,pct wk covid lab det,3,atlantic,2025-02-22,quantile,0.025,0.0
2025-02-01,pct wk covid lab det,3,atlantic,2025-02-22,quantile,0.1,0.51
2025-02-01,pct wk covid lab det,3,atlantic,2025-02-22,quantile,0.25,2.2
2025-02-01,pct wk covid lab det,3,atlantic,2025-02-22,quantile,0.5,5.58
2025-02-01,pct wk covid lab det,3,atlantic,2025-02-22,quantile,0.75,8.96
2025-02-01,pct wk covid lab det,3,atlantic,2025-02-22,quantile,0.9,10.64
2025-02-01,pct wk covid lab det,3,atlantic,2025-02-22,quantile,0.975,11.35
2025-02-01,pct wk flu lab det,-1,atlantic,2025-01-25,quantile,0.025,0.0
2025-02-01,pct wk flu lab det,-1,atlantic,2025-01-25,quantile,0.1,1.3
2025-02-01,pct wk flu lab det,-1,atlantic,2025-01-25,quantile,0.25,4.86
2025-02-01,pct wk flu lab det,-1,atlantic,2025-01-25,quantile,0.5,12.01
2025-02-01,pct wk flu lab det,-1,atlantic,2025-01-25,quantile,0.75,19.16
2025-02-01,pct wk flu lab det,-1,atlantic,2025-01-25,quantile,0.9,22.72
2025-02-01,pct wk flu lab det,-1,atlantic,2025-01-25,quantile,0.975,24.22
2025-02-01,pct wk flu lab det,0,atlantic,2025-02-01,quantile,0.025,0.0
2025-02-01,pct wk flu lab det,0,atlantic,2025-02-01,quantile,0.1,1.27
2025-02-01,pct wk flu lab det,0,atlantic,2025-02-01,quantile,0.25,4.75
2025-02-01,pct wk flu lab det,0,atlantic,2025-02-01,quantile,0.5,11.73
2025-02-01,pct wk flu lab det,0,atlantic,2025-02-01,quantile,0.75,18.72
2025-02-01,pct wk flu lab det,0,atlantic,2025-02-01,quantile,0.9,22.2
2025-02-01,pct wk flu lab det,0,atlantic,2025-02-01,quantile,0.975,23.67
2025-02-01,pct wk flu lab det,1,atlantic,2025-02-08,quantile,0.025,0.0
2025-02-01,pct wk flu lab det,1,atlantic,2025-02-08,quantile,0.1,1.31
2025-02-01,pct wk flu lab det,1,atlantic,2025-02-08,quantile,0.25,4.89
2025-02-01,pct wk flu lab det,1,atlantic,2025-02-08,quantile,0.5,12.08
2025-02-01,pct wk flu lab det,1,atlantic,2025-02-08,quantile,0.75,19.26
2025-02-01,pct wk flu lab det,1,atlantic,2025-02-08,quantile,0.9,22.85
2025-02-01,pct wk flu lab det,1,atlantic,2025-02-08,quantile,0.975,24.35
2025-02-01,pct wk flu lab det,2,atlantic,2025-02-15,quantile,0.025,0.0
2025-02-01,pct wk flu lab det,2,atlantic,2025-02-15,quantile,0.1,1.26
2025-02-01,pct wk flu lab det,2,atlantic,2025-02-15,quantile,0.25,4.73
2025-02-01,pct wk flu lab det,2,atlantic,2025-02-15,quantile,0.5,11.68
2025-02-01,pct wk flu lab det,2,atlantic,2025-02-15,quantile,0.75,18.63
2025-02-01,pct wk flu lab det,2,atlantic,2025-02-15,quantile,0.9,22.09
2025-02-01,pct wk flu lab det,2,atlantic,2025-02-15,quantile,0.975,23.55
2025-02-01,pct wk flu lab det,3,atlantic,2025-02-22,quantile,0.025,0.0
2025-02-01,pct wk flu lab det,3,atlantic,2025-02-22,quantile,0.1,1.23
2025-02-01,pct wk flu lab det,3,atlantic,2025-02-22,quantile,0.25,4.64
2025-02-01,pct wk flu lab det,3,atlantic,2025-02-22,quantile,0.5,11.48
2025-02-01,pct wk flu lab det,3,atlantic,2025-02-22,quantile,0.75,18.31
2025-02-01,pct wk flu lab det,3,atlantic,2025-02-22,quantile,0.9,21.72
2025-02-01,pct wk flu lab det,3,atlantic,2025-02-22,quantile,0.975,23.16
2025-02-01,pct wk rsv lab det,-1,atlantic,2025-01-25,quantile,0.025,3.96
2025-02-01,pct wk rsv lab det,-1,atlantic,2025-01-25,quantile,0.1,4.94
2025-02-01,pct wk rsv lab det,-1,atlantic,2025-01-25,quantile,0.25,7.25
2025-02-01,pct wk rsv lab det,-1,atlantic,2025-01-25,quantile,0.5,11.89
2025-02-01,pct wk rsv lab det,-1,atlantic,2025-01-25,quantile,0.75,16.54
2025-02-01,pct wk rsv lab det,-1,atlantic,2025-01-25,quantile,0.9,18.85
2025-02-01,pct wk rsv lab det,-1,atlantic,2025-01-25,quantile,0.975,19.82
2025-02-01,pct wk rsv lab det,0,atlantic,2025-02-01,quantile,0.025,4.04
2025-02-01,pct wk rsv lab det,0,atlantic,2025-02-01,quantile,0.1,5.03
2025-02-01,pct wk rsv lab det,0,atlantic,2025-02-01,quantile,0.25,7.38
2025-02-01,pct wk rsv lab det,0,atlantic,2025-02-01,quantile,0.5,12.11
2025-02-01,pct wk rsv lab det,0,atlantic,2025-02-01,quantile,0.75,16.84
2025-02-01,pct wk rsv lab det,0,atlantic,2025-02-01,quantile,0.9,19.19
2025-02-01,pct wk rsv lab det,0,atlantic,2025-02-01,quantile,0.975,20.18
2025-02-01,pct wk rsv lab det,1,atlantic,2025-02-08,quantile,0.025,4.09
2025-02-01,pct wk rsv lab det,1,atlantic,2025-02-08,quantile,0.1,5.1
2025-02-01,pct wk rsv lab det,1,atlantic,2025-02-08,quantile,0.25,7.49
2025-02-01,pct wk rsv lab det,1,atlantic,2025-02-08,quantile,0.5,12.28
2025-02-01,pct wk rsv lab det,1,atlantic,2025-02-08,quantile,0.75,17.07
2025-02-01,pct wk rsv lab det,1,atlantic,2025-02-08,quantile,0.9,19.46
2025-02-01,pct wk rsv lab det,1,atlantic,2025-02-08,quantile,0.975,20.47
2025-02-01,pct wk rsv lab det,2,atlantic,2025-02-15,quantile,0.025,4.37
2025-02-01,pct wk rsv lab det,2,atlantic,2025-02-15,quantile,0.1,5.45
2025-02-01,pct wk rsv lab det,2,atlantic,2025-02-15,quantile,0.25,8.0
2025-02-01,pct wk rsv lab det,2,atlantic,2025-02-15,quantile,0.5,13.11
2025-02-01,pct wk rsv lab det,2,atlantic,2025-02-15,quantile,0.75,18.23
2025-02-01,pct wk rsv lab det,2,atlantic,2025-02-15,quantile,0.9,20.78
2025-02-01,pct wk rsv lab det,2,atlantic,2025-02-15,quantile,0.975,21.86
2025-02-01,pct wk rsv lab det,3,atlantic,2025-02-22,quantile,0.025,4.29
2025-02-01,pct wk rsv lab det,3,atlantic,2025-02-22,quantile,0.1,5.35
2025-02-01,pct wk rsv lab det,3,atlantic,2025-02-22,quantile,0.25,7.86
2025-02-01,pct wk rsv lab det,3,atlantic,2025-02-22,quantile,0.5,12.88
2025-02-01,pct wk rsv lab det,3,atlantic,2025-02-22,quantile,0.75,17.91
2025-02-01,pct wk rsv lab det,3,atlantic,2025-02-22,quantile,0.9,20.42
2025-02-01,pct wk rsv lab det,3,atlantic,2025-02-22,quantile,0.975,21.47
2025-02-01,pct wk covid lab det,-1,bc,2025-01-25,quantile,0.025,0.0
2025-02-01,pct wk covid lab det,-1,bc,2025-01-25,quantile,0.1,0.0
2025-02-01,pct wk covid lab det,-1,bc,2025-01-25,quantile,0.25,0.0
2025-02-01,pct wk covid lab det,-1,bc,2025-01-25,quantile,0.5,2.65
2025-02-01,pct wk covid lab det,-1,bc,2025-01-25,quantile,0.75,6.52
2025-02-01,pct wk covid lab det,-1,bc,2025-01-25,quantile,0.9,8.45
2025-02-01,pct wk covid lab det,-1,bc,2025-01-25,quantile,0.975,9.26
2025-02-01,pct wk covid lab det,0,bc,2025-02-01,quantile,0.025,0.0
2025-02-01,pct wk covid lab det,0,bc,2025-02-01,quantile,0.1,0.0
2025-02-01,pct wk covid lab det,0,bc,2025-02-01,quantile,0.25,0.0
2025-02-01,pct wk covid lab det,0,bc,2025-02-01,quantile,0.5,2.63
2025-02-01,pct wk covid lab det,0,bc,2025-02-01,quantile,0.75,6.49
2025-02-01,pct wk covid lab det,0,bc,2025-02-01,quantile,0.9,8.41
2025-02-01,pct wk covid lab det,0,bc,2025-02-01,quantile,0.975,9.22
2025-02-01,pct wk covid lab det,1,bc,2025-02-08,quantile,0.025,0.0
2025-02-01,pct wk covid lab det,1,bc,2025-02-08,quantile,0.1,0.0
2025-02-01,pct wk covid lab det,1,bc,2025-02-08,quantile,0.25,0.0
2025-02-01,pct wk covid lab det,1,bc,2025-02-08,quantile,0.5,2.82
2025-02-01,pct wk covid lab det,1,bc,2025-02-08,quantile,0.75,6.94
2025-02-01,pct wk covid lab det,1,bc,2025-02-08,quantile,0.9,8.99
2025-02-01,pct wk covid lab det,1,bc,2025-02-08,quantile,0.975,9.86
2025-02-01,pct wk covid lab det,2,bc,2025-02-15,quantile,0.025,0.0
2025-02-01,pct wk covid lab det,2,bc,2025-02-15,quantile,0.1,0.0
2025-02-01,pct wk covid lab det,2,bc,2025-02-15,quantile,0.25,0.0
2025-02-01,pct wk covid lab det,2,bc,2025-02-15,quantile,0.5,2.98
2025-02-01,pct wk covid lab det,2,bc,2025-02-15,quantile,0.75,7.35
2025-02-01,pct wk covid lab det,2,bc,2025-02-15,quantile,0.9,9.53
2025-02-01,pct wk covid lab det,2,bc,2025-02-15,quantile,0.975,10.44
2025-02-01,pct wk covid lab det,3,bc,2025-02-22,quantile,0.025,0.0
2025-02-01,pct wk covid lab det,3,bc,2025-02-22,quantile,0.1,0.0
2025-02-01,pct wk covid lab det,3,bc,2025-02-22,quantile,0.25,0.0
2025-02-01,pct wk covid lab det,3,bc,2025-02-22,quantile,0.5,3.05
2025-02-01,pct wk covid lab det,3,bc,2025-02-22,quantile,0.75,7.51
2025-02-01,pct wk covid lab det,3,bc,2025-02-22,quantile,0.9,9.74
2025-02-01,pct wk covid lab det,3,bc,2025-02-22,quantile,0.975,10.67
2025-02-01,pct wk flu lab det,-1,bc,2025-01-25,quantile,0.025,0.0
2025-02-01,pct wk flu lab det,-1,bc,2025-01-25,quantile,0.1,1.66
2025-02-01,pct wk flu lab det,-1,bc,2025-01-25,quantile,0.25,7.52
2025-02-01,pct wk flu lab det,-1,bc,2025-01-25,quantile,0.5,19.28
2025-02-01,pct wk flu lab det,-1,bc,2025-01-25,quantile,0.75,31.03
2025-02-01,pct wk flu lab det,-1,bc,2025-01-25,quantile,0.9,36.89
2025-02-01,pct wk flu lab det,-1,bc,2025-01-25,quantile,0.975,39.36
2025-02-01,pct wk flu lab det,0,bc,2025-02-01,quantile,0.025,0.0
2025-02-01,pct wk flu lab det,0,bc,2025-02-01,quantile,0.1,1.51
2025-02-01,pct wk flu lab det,0,bc,2025-02-01,quantile,0.25,6.82
2025-02-01,pct wk flu lab det,0,bc,2025-02-01,quantile,0.5,17.48
2025-02-01,pct wk flu lab det,0,bc,2025-02-01,quantile,0.75,28.14
2025-02-01,pct wk flu lab det,0,bc,2025-02-01,quantile,0.9,33.45
2025-02-01,pct wk flu lab det,0,bc,2025-02-01,quantile,0.975,35.69
2025-02-01,pct wk flu lab det,1,bc,2025-02-08,quantile,0.025,0.0
2025-02-01,pct wk flu lab det,1,bc,2025-02-08,quantile,0.1,1.49
2025-02-01,pct wk flu lab det,1,bc,2025-02-08,quantile,0.25,6.74
2025-02-01,pct wk flu lab det,1,bc,2025-02-08,quantile,0.5,17.26
2025-02-01,pct wk flu lab det,1,bc,2025-02-08,quantile,0.75,27.78
2025-02-01,pct wk flu lab det,1,bc,2025-02-08,quantile,0.9,33.02
2025-02-01,pct wk flu lab det,1,bc,2025-02-08,quantile,0.975,35.23
2025-02-01,pct wk flu lab det,2,bc,2025-02-15,quantile,0.025,0.0
2025-02-01,pct wk flu lab det,2,bc,2025-02-15,quantile,0.1,1.43
2025-02-01,pct wk flu lab det,2,bc,2025-02-15,quantile,0.25,6.46
2025-02-01,pct wk flu lab det,2,bc,2025-02-15,quantile,0.5,16.55
2025-02-01,pct wk flu lab det,2,bc,2025-02-15,quantile,0.75,26.64
2025-02-01,pct wk flu lab det,2,bc,2025-02-15,quantile,0.9,31.67
2025-02-01,pct wk flu lab det,2,bc,2025-02-15,quantile,0.975,33.79
2025-02-01,pct wk flu lab det,3,bc,2025-02-22,quantile,0.025,0.0
2025-02-01,pct wk flu lab det,3,bc,2025-02-22,quantile,0.1,1.44
2025-02-01,pct wk flu lab det,3,bc,2025-02-22,quantile,0.25,6.5
2025-02-01,pct wk flu lab det,3,bc,2025-02-22,quantile,0.5,16.65
2025-02-01,pct wk flu lab det,3,bc,2025-02-22,quantile,0.75,26.8
2025-02-01,pct wk flu lab det,3,bc,2025-02-22,quantile,0.9,31.86
2025-02-01,pct wk flu lab det,3,bc,2025-02-22,quantile,0.975,33.99
2025-02-01,pct wk rsv lab det,-1,bc,2025-01-25,quantile,0.025,0.0
2025-02-01,pct wk rsv lab det,-1,bc,2025-01-25,quantile,0.1,0.74
2025-02-01,pct wk rsv lab det,-1,bc,2025-01-25,quantile,0.25,2.96
2025-02-01,pct wk rsv lab det,-1,bc,2025-01-25,quantile,0.5,7.42
2025-02-01,pct wk rsv lab det,-1,bc,2025-01-25,quantile,0.75,11.88
2025-02-01,pct wk rsv lab det,-1,bc,2025-01-25,quantile,0.9,14.1
2025-02-01,pct wk rsv lab det,-1,bc,2025-01-25,quantile,0.975,15.04
2025-02-01,pct wk rsv lab det,0,bc,2025-02-01,quantile,0.025,0.24
2025-02-01,pct wk rsv lab det,0,bc,2025-02-01,quantile,0.1,1.19
2025-02-01,pct wk rsv lab det,0,bc,2025-02-01,quantile,0.25,3.43
2025-02-01,pct wk rsv lab det,0,bc,2025-02-01,quantile,0.5,7.94
2025-02-01,pct wk rsv lab det,0,bc,2025-02-01,quantile,0.75,12.44
2025-02-01,pct wk rsv lab det,0,bc,2025-02-01,quantile,0.9,14.69
2025-02-01,pct wk rsv lab det,0,bc,2025-02-01,quantile,0.975,15.63
2025-02-01,pct wk rsv lab det,1,bc,2025-02-08,quantile,0.025,0.72
2025-02-01,pct wk rsv lab det,1,bc,2025-02-08,quantile,0.1,1.65
2025-02-01,pct wk rsv lab det,1,bc,2025-02-08,quantile,0.25,3.86
2025-02-01,pct wk rsv lab det,1,bc,2025-02-08,quantile,0.5,8.3
2025-02-01,pct wk rsv lab det,1,bc,2025-02-08,quantile,0.75,12.74
2025-02-01,pct wk rsv lab det,1,bc,2025-02-08,quantile,0.9,14.95
2025-02-01,pct wk rsv lab det,1,bc,2025-02-08,quantile,0.975,15.89
2025-02-01,pct wk rsv lab det,2,bc,2025-02-15,quantile,0.025,0.0
2025-02-01,pct wk rsv lab det,2,bc,2025-02-15,quantile,0.1,0.89
2025-02-01,pct wk rsv lab det,2,bc,2025-02-15,quantile,0.25,3.17
2025-02-01,pct wk rsv lab det,2,bc,2025-02-15,quantile,0.5,7.74
2025-02-01,pct wk rsv lab det,2,bc,2025-02-15,quantile,0.75,12.31
2025-02-01,pct wk rsv lab det,2,bc,2025-02-15,quantile,0.9,14.59
2025-02-01,pct wk rsv lab det,2,bc,2025-02-15,quantile,0.975,15.54
2025-02-01,pct wk rsv lab det,3,bc,2025-02-22,quantile,0.025,0.0
2025-02-01,pct wk rsv lab det,3,bc,2025-02-22,quantile,0.1,0.87
2025-02-01,pct wk rsv lab det,3,bc,2025-02-22,quantile,0.25,2.99
2025-02-01,pct wk rsv lab det,3,bc,2025-02-22,quantile,0.5,7.24
2025-02-01,pct wk rsv lab det,3,bc,2025-02-22,quantile,0.75,11.48
2025-02-01,pct wk rsv lab det,3,bc,2025-02-22,quantile,0.9,13.6
2025-02-01,pct wk rsv lab det,3,bc,2025-02-22,quantile,0.975,14.49
2025-02-01,pct wk covid lab det,-1,ca,2025-01-25,quantile,0.025,1.2
2025-02-01,pct wk covid lab det,-1,ca,2025-01-25,quantile,0.1,1.85
2025-02-01,pct wk covid lab det,-1,ca,2025-01-25,quantile,0.25,3.38
2025-02-01,pct wk covid lab det,-1,ca,2025-01-25,quantile,0.5,6.46
2025-02-01,pct wk covid lab det,-1,ca,2025-01-25,quantile,0.75,9.55
2025-02-01,pct wk covid lab det,-1,ca,2025-01-25,quantile,0.9,11.08
2025-02-01,pct wk covid lab det,-1,ca,2025-01-25,quantile,0.975,11.73
2025-02-01,pct wk covid lab det,0,ca,2025-02-01,quantile,0.025,0.36
2025-02-01,pct wk covid lab det,0,ca,2025-02-01,quantile,0.1,1.05
2025-02-01,pct wk covid lab det,0,ca,2025-02-01,quantile,0.25,2.68
2025-02-01,pct wk covid lab det,0,ca,2025-02-01,quantile,0.5,5.95
2025-02-01,pct wk covid lab det,0,ca,2025-02-01,quantile,0.75,9.22
2025-02-01,pct wk covid lab det,0,ca,2025-02-01,quantile,0.9,10.85
2025-02-01,pct wk covid lab det,0,ca,2025-02-01,quantile,0.975,11.54
2025-02-01,pct wk covid lab det,1,ca,2025-02-08,quantile,0.025,0.0
