reference_date,target,horizon,location,target_end_date,output_type,output_type_id,value
2025-02-08,pct wk flu lab det,-1,atlantic,2025-02-01,quantile,0.975,32.01
2025-02-08,pct wk flu lab det,0,atlantic,2025-02-08,quantile,0.025,0.0
2025-02-08,pct wk flu lab det,0,atlantic,2025-02-08,quantile,0.1,0.38
2025-02-08,pct wk flu lab det,0,atlantic,2025-02-08,quantile,0.25,5.3
2025-02-08,pct wk flu lab det,0,atlantic,2025-02-08,quantile,0.5,15.15
2025-02-08,pct wk flu lab det,0,atlantic,2025-02-08,quantile,0.75,25.01
2025-02-08,pct wk flu lab det,0,atlantic,2025-02-08,quantile,0.9,29.92
2025-02-08,pct wk flu lab det,0,atlantic,2025-02-08,quantile,0.975,31.99
2025-02-08,pct wk flu lab det,1,atlantic,2025-02-15,quantile,0.025,0.0
2025-02-08,pct wk flu lab det,1,atlantic,2025-02-15,quantile,0.1,0.39
2025-02-08,pct wk flu lab det,1,atlantic,2025-02-15,quantile,0.25,5.43
2025-02-08,pct wk flu lab det,1,atlantic,2025-02-15,quantile,0.5,15.52
2025-02-08,pct wk flu lab det,1,atlantic,2025-02-15,quantile,0.75,25.62
2025-02-08,pct wk flu lab det,1,atlantic,2025-02-15,quantile,0.9,30.65
2025-02-08,pct wk flu lab det,1,atlantic,2025-02-15,quantile,0.975,32.77
2025-02-08,pct wk flu lab det,2,atlantic,2025-02-22,quantile,0.025,0.0
2025-02-08,pct wk flu lab det,2,atlantic,2025-02-22,quantile,0.1,0.37
2025-02-08,pct wk flu lab det,2,atlantic,2025-02-22,quantile,0.25,5.16
2025-02-08,pct wk flu lab det,2,atlantic,2025-02-22,quantile,0.5,14.76
2025-02-08,pct wk flu lab det,2,atlantic,2025-02-22,quantile,0.75,24.36
2025-02-08,pct wk flu lab det,2,atlantic,2025-02-22,quantile,0.9,29.15
2025-02-08,pct wk flu lab det,2,atlantic,2025-02-22,quantile,0.975,31.17
2025-02-08,pct wk flu lab det,3,atlantic,2025-03-01,quantile,0.025,0.0
2025-02-08,pct wk flu lab det,3,atlantic,2025-03-01,quantile,0.1,0.39
2025-02-08,pct wk flu lab det,3,atlantic,2025-03-01,quantile,0.25,5.4
2025-02-08,pct wk flu lab det,3,atlantic,2025-03-01,quantile,0.5,15.44
2025-02-08,pct wk flu lab det,3,atlantic,2025-03-01,quantile,0.75,25.48
2025-02-08,pct wk flu lab det,3,atlantic,2025-03-01,quantile,0.9,30.48
2025-02-08,pct wk flu lab det,3,atlantic,2025-03-01,quantile,0.975,32.59
2025-02-08,pct wk rsv lab det,-1,atlantic,2025-02-01,quantile,0.025,4.11
2025-02-08,pct wk rsv lab det,-1,atlantic,2025-02-01,quantile,0.1,5.12
2025-02-08,pct wk rsv lab det,-1,atlantic,2025-02-01,quantile,0.25,7.52
2025-02-08,pct wk rsv lab det,-1,atlantic,2025-02-01,quantile,0.5,12.33
2025-02-08,pct wk rsv lab det,-1,atlantic,2025-02-01,quantile,0.75,17.14
2025-02-08,pct wk rsv lab det,-1,atlantic,2025-02-01,quantile,0.9,19.54
2025-02-08,pct wk rsv lab det,-1,atlantic,2025-02-01,quantile,0.975,20.55
2025-02-08,pct wk rsv lab det,0,atlantic,2025-02-08,quantile,0.025,4.18
2025-02-08,pct wk rsv lab det,0,atlantic,2025-02-08,quantile,0.1,5.2
2025-02-08,pct wk rsv lab det,0,atlantic,2025-02-08,quantile,0.25,7.64
2025-02-08,pct wk rsv lab det,0,atlantic,2025-02-08,quantile,0.5,12.53
2025-02-08,pct wk rsv lab det,0,atlantic,2025-02-08,quantile,0.75,17.41
2025-02-08,pct wk rsv lab det,0,atlantic,2025-02-08,quantile,0.9,19.85
2025-02-08,pct wk rsv lab det,0,atlantic,2025-02-08,quantile,0.975,20.88
2025-02-08,pct wk rsv lab det,1,atlantic,2025-02-15,quantile,0.025,4.32
2025-02-08,pct wk rsv lab det,1,atlantic,2025-02-15,quantile,0.1,5.39
2025-02-08,pct wk rsv lab det,1,atlantic,2025-02-15,quantile,0.25,7.91
2025-02-08,pct wk rsv lab det,1,atlantic,2025-02-15,quantile,0.5,12.97
2025-02-08,pct wk rsv lab det,1,atlantic,2025-02-15,quantile,0.75,18.03
2025-02-08,pct wk rsv lab det,1,atlantic,2025-02-15,quantile,0.9,20.56
2025-02-08,pct wk rsv lab det,1,atlantic,2025-02-15,quantile,0.975,21.62
2025-02-08,pct wk rsv lab det,2,atlantic,2025-02-22,quantile,0.025,4.68
2025-02-08,pct wk rsv lab det,2,atlantic,2025-02-22,quantile,0.1,5.78
2025-02-08,pct wk rsv lab det,2,atlantic,2025-02-22,quantile,0.25,8.37
2025-02-08,pct wk rsv lab det,2,atlantic,2025-02-22,quantile,0.5,13.58
2025-02-08,pct wk rsv lab det,2,atlantic,2025-02-22,quantile,0.75,18.78
2025-02-08,pct wk rsv lab det,2,atlantic,2025-02-22,quantile,0.9,21.38
2025-02-08,pct wk rsv lab det,2,atlantic,2025-02-22,quantile,0.975,22.47
2025-02-08,pct wk rsv lab det,3,atlantic,2025-03-01,quantile,0.025,4.53
2025-02-08,pct wk rsv lab det,3,atlantic,2025-03-01,quantile,0.1,5.65
2025-02-08,pct wk rsv lab det,3,atlantic,2025-03-01,quantile,0.25,8.29
2025-02-08,pct wk rsv lab det,3,atlantic,2025-03-01,quantile,0.5,13.6
2025-02-08,pct wk rsv lab det,3,atlantic,2025-03-01,quantile,0.75,18.91
2025-02-08,pct wk rsv lab det,3,atlantic,2025-03-01,quantile,0.9,21.55
2025-02-08,pct wk rsv lab det,3,atlantic,2025-03-01,quantile,0.975,22.67
2025-02-08,pct wk covid lab det,-1,bc,2025-02-01,quantile,0.025,0.0
2025-02-08,pct wk covid lab det,-1,bc,2025-02-01,quantile,0.1,0.0
2025-02-08,pct wk covid lab det,-1,bc,2025-02-01,quantile,0.25,0.0
2025-02-08,pct wk covid lab det,-1,bc,2025-02-01,quantile,0.5,2.43
2025-02-08,pct wk covid lab det,-1,bc,2025-02-01,quantile,0.75,5.98
2025-02-08,pct wk covid lab det,-1,bc,2025-02-01,quantile,0.9,7.75
2025-02-08,pct wk covid lab det,-1,bc,2025-02-01,quantile,0.975,8.49
2025-02-08,pct wk covid lab det,0,bc,2025-02-08,quantile,0.025,0.0
2025-02-08,pct wk covid lab det,0,bc,2025-02-08,quantile,0.1,0.0
2025-02-08,pct wk covid lab det,0,bc,2025-02-08,quantile,0.25,0.0
2025-02-08,pct wk covid lab det,0,bc,2025-02-08,quantile,0.5,2.6
2025-02-08,pct wk covid lab det,0,bc,2025-02-08,quantile,0.75,6.41
2025-02-08,pct wk covid lab det,0,bc,2025-02-08,quantile,0.9,8.31
2025-02-08,pct wk covid lab det,0,bc,2025-02-08,quantile,0.975,9.11
2025-02-08,pct wk covid lab det,1,bc,2025-02-15,quantile,0.025,0.0
2025-02-08,pct wk covid lab det,1,bc,2025-02-15,quantile,0.1,0.0
2025-02-08,pct wk covid lab det,1,bc,2025-02-15,quantile,0.25,0.0
2025-02-08,pct wk covid lab det,1,bc,2025-02-15,quantile,0.5,2.83
2025-02-08,pct wk covid lab det,1,bc,2025-02-15,quantile,0.75,6.97
2025-02-08,pct wk covid lab det,1,bc,2025-02-15,quantile,0.9,9.03
2025-02-08,pct wk covid lab det,1,bc,2025-02-15,quantile,0.975,9.9
2025-02-08,pct wk covid lab det,2,bc,2025-02-22,quantile,0.025,0.0
2025-02-08,pct wk covid lab det,2,bc,2025-02-22,quantile,0.1,0.0
2025-02-08,pct wk covid lab det,2,bc,2025-02-22,quantile,0.25,0.0
2025-02-08,pct wk covid lab det,2,bc,2025-02-22,quantile,0.5,2.95
2025-02-08,pct wk covid lab det,2,bc,2025-02-22,quantile,0.75,7.27
2025-02-08,pct wk covid lab det,2,bc,2025-02-22,quantile,0.9,9.42
2025-02-08,pct wk covid lab det,2,bc,2025-02-22,quantile,0.975,10.33
2025-02-08,pct wk covid lab det,3,bc,2025-03-01,quantile,0.025,0.0
2025-02-08,pct wk covid lab det,3,bc,2025-03-01,quantile,0.1,0.0
2025-02-08,pct wk covid lab det,3,bc,2025-03-01,quantile,0.25,0.0
2025-02-08,pct wk covid lab det,3,bc,2025-03-01,quantile,0.5,2.92
2025-02-08,pct wk covid lab det,3,bc,2025-03-01,quantile,0.75,7.2
2025-02-08,pct wk covid lab det,3,bc,2025-03-01,quantile,0.9,9.34
2025-02-08,pct wk covid lab det,3,bc,2025-03-01,quantile,0.975,10.23
2025-02-08,pct wk flu lab det,-1,bc,2025-02-01,quantile,0.025,6.35
2025-02-08,pct wk flu lab det,-1,bc,2025-02-01,quantile,0.1,8.64
2025-02-08,pct wk flu lab det,-1,bc,2025-02-01,quantile,0.25,14.09
2025-02-08,pct wk flu lab det,-1,bc,2025-02-01,quantile,0.5,25.01
2025-02-08,pct wk flu lab det,-1,bc,2025-02-01,quantile,0.75,35.94
2025-02-08,pct wk flu lab det,-1,bc,2025-02-01,quantile,0.9,41.38
2025-02-08,pct wk flu lab det,-1,bc,2025-02-01,quantile,0.975,43.68
2025-02-08,pct wk flu lab det,0,bc,2025-02-08,quantile,0.025,6.05
2025-02-08,pct wk flu lab det,0,bc,2025-02-08,quantile,0.1,8.23
2025-02-08,pct wk flu lab det,0,bc,2025-02-08,quantile,0.25,13.42
2025-02-08,pct wk flu lab det,0,bc,2025-02-08,quantile,0.5,23.83
2025-02-08,pct wk flu lab det,0,bc,2025-02-08,quantile,0.75,34.24
2025-02-08,pct wk flu lab det,0,bc,2025-02-08,quantile,0.9,39.43
2025-02-08,pct wk flu lab det,0,bc,2025-02-08,quantile,0.975,41.61
2025-02-08,pct wk flu lab det,1,bc,2025-02-15,quantile,0.025,6.31
2025-02-08,pct wk flu lab det,1,bc,2025-02-15,quantile,0.1,8.59
2025-02-08,pct wk flu lab det,1,bc,2025-02-15,quantile,0.25,14.0
2025-02-08,pct wk flu lab det,1,bc,2025-02-15,quantile,0.5,24.86
2025-02-08,pct wk flu lab det,1,bc,2025-02-15,quantile,0.75,35.72
2025-02-08,pct wk flu lab det,1,bc,2025-02-15,quantile,0.9,41.14
2025-02-08,pct wk flu lab det,1,bc,2025-02-15,quantile,0.975,43.41
2025-02-08,pct wk flu lab det,2,bc,2025-02-22,quantile,0.025,6.15
2025-02-08,pct wk flu lab det,2,bc,2025-02-22,quantile,0.1,8.37
2025-02-08,pct wk flu lab det,2,bc,2025-02-22,quantile,0.25,13.65
2025-02-08,pct wk flu lab det,2,bc,2025-02-22,quantile,0.5,24.23
2025-02-08,pct wk flu lab det,2,bc,2025-02-22,quantile,0.75,34.82
2025-02-08,pct wk flu lab det,2,bc,2025-02-22,quantile,0.9,40.09
2025-02-08,pct wk flu lab det,2,bc,2025-02-22,quantile,0.975,42.31
2025-02-08,pct wk flu lab det,3,bc,2025-03-01,quantile,0.025,5.97
2025-02-08,pct wk flu lab det,3,bc,2025-03-01,quantile,0.1,8.13
2025-02-08,pct wk flu lab det,3,bc,2025-03-01,quantile,0.25,13.26
2025-02-08,pct wk flu lab det,3,bc,2025-03-01,quantile,0.5,23.54
2025-02-08,pct wk flu lab det,3,bc,2025-03-01,quantile,0.75,33.83
2025-02-08,pct wk flu lab det,3,bc,2025-03-01,quantile,0.9,38.96
2025-02-08,pct wk flu lab det,3,bc,2025-03-01,quantile,0.975,41.12
2025-02-08,pct wk rsv lab det,-1,bc,2025-02-01,quantile,0.025,1.02
2025-02-08,pct wk rsv lab det,-1,bc,2025-02-01,quantile,0.1,1.89
2025-02-08,pct wk rsv lab det,-1,bc,2025-02-01,quantile,0.25,3.97
2025-02-08,pct wk rsv lab det,-1,bc,2025-02-01,quantile,0.5,8.14
2025-02-08,pct wk rsv lab det,-1,bc,2025-02-01,quantile,0.75,12.3
2025-02-08,pct wk rsv lab det,-1,bc,2025-02-01,quantile,0.9,14.38
2025-02-08,pct wk rsv lab det,-1,bc,2025-02-01,quantile,0.975,15.25
2025-02-08,pct wk rsv lab det,0,bc,2025-02-08,quantile,0.025,0.03
2025-02-08,pct wk rsv lab det,0,bc,2025-02-08,quantile,0.1,0.97
2025-02-08,pct wk rsv lab det,0,bc,2025-02-08,quantile,0.25,3.22
2025-02-08,pct wk rsv lab det,0,bc,2025-02-08,quantile,0.5,7.72
2025-02-08,pct wk rsv lab det,0,bc,2025-02-08,quantile,0.75,12.22
2025-02-08,pct wk rsv lab det,0,bc,2025-02-08,quantile,0.9,14.46
2025-02-08,pct wk rsv lab det,0,bc,2025-02-08,quantile,0.975,15.4
2025-02-08,pct wk rsv lab det,1,bc,2025-02-15,quantile,0.025,0.47
2025-02-08,pct wk rsv lab det,1,bc,2025-02-15,quantile,0.1,1.34
2025-02-08,pct wk rsv lab det,1,bc,2025-02-15,quantile,0.25,3.41
2025-02-08,pct wk rsv lab det,1,bc,2025-02-15,quantile,0.5,7.56
2025-02-08,pct wk rsv lab det,1,bc,2025-02-15,quantile,0.75,11.7
2025-02-08,pct wk rsv lab det,1,bc,2025-02-15,quantile,0.9,13.77
2025-02-08,pct wk rsv lab det,1,bc,2025-02-15,quantile,0.975,14.64
2025-02-08,pct wk rsv lab det,2,bc,2025-02-22,quantile,0.025,0.27
2025-02-08,pct wk rsv lab det,2,bc,2025-02-22,quantile,0.1,1.2
2025-02-08,pct wk rsv lab det,2,bc,2025-02-22,quantile,0.25,3.39
2025-02-08,pct wk rsv lab det,2,bc,2025-02-22,quantile,0.5,7.78
2025-02-08,pct wk rsv lab det,2,bc,2025-02-22,quantile,0.75,12.17
2025-02-08,pct wk rsv lab det,2,bc,2025-02-22,quantile,0.9,14.36
2025-02-08,pct wk rsv lab det,2,bc,2025-02-22,quantile,0.975,15.28
2025-02-08,pct wk rsv lab det,3,bc,2025-03-01,quantile,0.025,0.0
2025-02-08,pct wk rsv lab det,3,bc,2025-03-01,quantile,0.1,0.73
2025-02-08,pct wk rsv lab det,3,bc,2025-03-01,quantile,0.25,2.94
2025-02-08,pct wk rsv lab det,3,bc,2025-03-01,quantile,0.5,7.38
2025-02-08,pct wk rsv lab det,3,bc,2025-03-01,quantile,0.75,11.81
2025-02-08,pct wk rsv lab det,3,bc,2025-03-01,quantile,0.9,14.02
2025-02-08,pct wk rsv lab det,3,bc,2025-03-01,quantile,0.975,14.96
2025-02-08,pct wk covid lab det,-1,ca,2025-02-01,quantile,0.025,0.72
2025-02-08,pct wk covid lab det,-1,ca,2025-02-01,quantile,0.1,1.36
2025-02-08,pct wk covid lab det,-1,ca,2025-02-01,quantile,0.25,2.9
2025-02-08,pct wk covid lab det,-1,ca,2025-02-01,quantile,0.5,5.98
2025-02-08,pct wk covid lab det,-1,ca,2025-02-01,quantile,0.75,9.05
2025-02-08,pct wk covid lab det,-1,ca,2025-02-01,quantile,0.9,10.59
2025-02-08,pct wk covid lab det,-1,ca,2025-02-01,quantile,0.975,11.24
2025-02-08,pct wk covid lab det,0,ca,2025-02-08,quantile,0.025,0.19
2025-02-08,pct wk covid lab det,0,ca,2025-02-08,quantile,0.1,0.86
2025-02-08,pct wk covid lab det,0,ca,2025-02-08,quantile,0.25,2.46
2025-02-08,pct wk covid lab det,0,ca,2025-02-08,quantile,0.5,5.65
2025-02-08,pct wk covid lab det,0,ca,2025-02-08,quantile,0.75,8.84
2025-02-08,pct wk covid lab det,0,ca,2025-02-08,quantile,0.9,10.43
2025-02-08,pct wk covid lab det,0,ca,2025-02-08,quantile,0.975,11.1
2025-02-08,pct wk covid lab det,1,ca,2025-02-15,quantile,0.025,0.12
