"location","horizon","reference_date","target_end_date","target","output_type","output_type_id","value"
"ab",2,"2025-01-25","2025-02-08","pct wk rsv lab det","quantile",0.975,17.255
"ab",3,"2025-01-25","2025-02-15","pct wk covid lab det","quantile",0.025,1.575
"ab",3,"2025-01-25","2025-02-15","pct wk covid lab det","quantile",0.1,2.2525
"ab",3,"2025-01-25","2025-02-15","pct wk covid lab det","quantile",0.25,3.1575
"ab",3,"2025-01-25","2025-02-15","pct wk covid lab det","quantile",0.5,4.1425
"ab",3,"2025-01-25","2025-02-15","pct wk covid lab det","quantile",0.75,5.6775
"ab",3,"2025-01-25","2025-02-15","pct wk covid lab det","quantile",0.9,6.805
"ab",3,"2025-01-25","2025-02-15","pct wk covid lab det","quantile",0.975,12.985
"ab",3,"2025-01-25","2025-02-15","pct wk flu lab det","quantile",0.025,1.325
"ab",3,"2025-01-25","2025-02-15","pct wk flu lab det","quantile",0.1,3.2
"ab",3,"2025-01-25","2025-02-15","pct wk flu lab det","quantile",0.25,6.035
"ab",3,"2025-01-25","2025-02-15","pct wk flu lab det","quantile",0.5,11.185
"ab",3,"2025-01-25","2025-02-15","pct wk flu lab det","quantile",0.75,15.66
"ab",3,"2025-01-25","2025-02-15","pct wk flu lab det","quantile",0.9,19.82
"ab",3,"2025-01-25","2025-02-15","pct wk flu lab det","quantile",0.975,30.2425
"ab",3,"2025-01-25","2025-02-15","pct wk rsv lab det","quantile",0.025,1.75
"ab",3,"2025-01-25","2025-02-15","pct wk rsv lab det","quantile",0.1,3.37
"ab",3,"2025-01-25","2025-02-15","pct wk rsv lab det","quantile",0.25,5.285
"ab",3,"2025-01-25","2025-02-15","pct wk rsv lab det","quantile",0.5,8.3975
"ab",3,"2025-01-25","2025-02-15","pct wk rsv lab det","quantile",0.75,11.8825
"ab",3,"2025-01-25","2025-02-15","pct wk rsv lab det","quantile",0.9,14.45
"ab",3,"2025-01-25","2025-02-15","pct wk rsv lab det","quantile",0.975,16.495
"atlantic",-1,"2025-01-25","2025-01-18","pct wk covid lab det","quantile",0.025,2.27
"atlantic",-1,"2025-01-25","2025-01-18","pct wk covid lab det","quantile",0.1,3.368
"atlantic",-1,"2025-01-25","2025-01-18","pct wk covid lab det","quantile",0.25,4.83
"atlantic",-1,"2025-01-25","2025-01-18","pct wk covid lab det","quantile",0.5,6.24
"atlantic",-1,"2025-01-25","2025-01-18","pct wk covid lab det","quantile",0.75,7.33166666666667
"atlantic",-1,"2025-01-25","2025-01-18","pct wk covid lab det","quantile",0.9,7.86166666666667
"atlantic",-1,"2025-01-25","2025-01-18","pct wk covid lab det","quantile",0.975,8.52633333333333
"atlantic",-1,"2025-01-25","2025-01-18","pct wk flu lab det","quantile",0.025,3.01666666666667
"atlantic",-1,"2025-01-25","2025-01-18","pct wk flu lab det","quantile",0.1,3.74
"atlantic",-1,"2025-01-25","2025-01-18","pct wk flu lab det","quantile",0.25,4.595
"atlantic",-1,"2025-01-25","2025-01-18","pct wk flu lab det","quantile",0.5,9.12333333333333
"atlantic",-1,"2025-01-25","2025-01-18","pct wk flu lab det","quantile",0.75,10.5866666666667
"atlantic",-1,"2025-01-25","2025-01-18","pct wk flu lab det","quantile",0.9,12.3223333333333
"atlantic",-1,"2025-01-25","2025-01-18","pct wk flu lab det","quantile",0.975,14.4894583333333
"atlantic",-1,"2025-01-25","2025-01-18","pct wk rsv lab det","quantile",0.025,5.10458333333333
"atlantic",-1,"2025-01-25","2025-01-18","pct wk rsv lab det","quantile",0.1,6.62233333333333
"atlantic",-1,"2025-01-25","2025-01-18","pct wk rsv lab det","quantile",0.25,8.355
"atlantic",-1,"2025-01-25","2025-01-18","pct wk rsv lab det","quantile",0.5,10.4466666666667
"atlantic",-1,"2025-01-25","2025-01-18","pct wk rsv lab det","quantile",0.75,11.55
"atlantic",-1,"2025-01-25","2025-01-18","pct wk rsv lab det","quantile",0.9,12.425
"atlantic",-1,"2025-01-25","2025-01-18","pct wk rsv lab det","quantile",0.975,13.5672083333333
"atlantic",0,"2025-01-25","2025-01-25","pct wk covid lab det","quantile",0.025,3.54348110898286
"atlantic",0,"2025-01-25","2025-01-25","pct wk covid lab det","quantile",0.1,4.47103809078535
"atlantic",0,"2025-01-25","2025-01-25","pct wk covid lab det","quantile",0.25,5.2939741932812
"atlantic",0,"2025-01-25","2025-01-25","pct wk covid lab det","quantile",0.5,6.44012198553878
"atlantic",0,"2025-01-25","2025-01-25","pct wk covid lab det","quantile",0.75,7.75860605851488
"atlantic",0,"2025-01-25","2025-01-25","pct wk covid lab det","quantile",0.9,8.89069999357694
"atlantic",0,"2025-01-25","2025-01-25","pct wk covid lab det","quantile",0.975,10.1544797370886
"atlantic",0,"2025-01-25","2025-01-25","pct wk flu lab det","quantile",0.025,3.99561223913631
"atlantic",0,"2025-01-25","2025-01-25","pct wk flu lab det","quantile",0.1,5.31870536690744
"atlantic",0,"2025-01-25","2025-01-25","pct wk flu lab det","quantile",0.25,7.53163816690844
"atlantic",0,"2025-01-25","2025-01-25","pct wk flu lab det","quantile",0.5,10.8729339963152
"atlantic",0,"2025-01-25","2025-01-25","pct wk flu lab det","quantile",0.75,13.8168375856168
"atlantic",0,"2025-01-25","2025-01-25","pct wk flu lab det","quantile",0.9,16.1599304550837
"atlantic",0,"2025-01-25","2025-01-25","pct wk flu lab det","quantile",0.975,20.2036834823636
"atlantic",0,"2025-01-25","2025-01-25","pct wk rsv lab det","quantile",0.025,3.3501404473488
"atlantic",0,"2025-01-25","2025-01-25","pct wk rsv lab det","quantile",0.1,5.60593994110673
"atlantic",0,"2025-01-25","2025-01-25","pct wk rsv lab det","quantile",0.25,7.24902191268194
"atlantic",0,"2025-01-25","2025-01-25","pct wk rsv lab det","quantile",0.5,9.35539094144524
"atlantic",0,"2025-01-25","2025-01-25","pct wk rsv lab det","quantile",0.75,11.0419809003871
"atlantic",0,"2025-01-25","2025-01-25","pct wk rsv lab det","quantile",0.9,12.5439063533251
"atlantic",0,"2025-01-25","2025-01-25","pct wk rsv lab det","quantile",0.975,14.8509423648524
"atlantic",1,"2025-01-25","2025-02-01","pct wk covid lab det","quantile",0.025,3.24166168170846
"atlantic",1,"2025-01-25","2025-02-01","pct wk covid lab det","quantile",0.1,4.0577302183717
"atlantic",1,"2025-01-25","2025-02-01","pct wk covid lab det","quantile",0.25,5.11572550368733
"atlantic",1,"2025-01-25","2025-02-01","pct wk covid lab det","quantile",0.5,6.49612065713252
"atlantic",1,"2025-01-25","2025-02-01","pct wk covid lab det","quantile",0.75,7.78025663854676
"atlantic",1,"2025-01-25","2025-02-01","pct wk covid lab det","quantile",0.9,9.02284060080511
"atlantic",1,"2025-01-25","2025-02-01","pct wk covid lab det","quantile",0.975,10.7921650780019
"atlantic",1,"2025-01-25","2025-02-01","pct wk flu lab det","quantile",0.025,3.51076387602892
"atlantic",1,"2025-01-25","2025-02-01","pct wk flu lab det","quantile",0.1,5.08558365232109
"atlantic",1,"2025-01-25","2025-02-01","pct wk flu lab det","quantile",0.25,8.05207395482752
"atlantic",1,"2025-01-25","2025-02-01","pct wk flu lab det","quantile",0.5,11.8121168159756
"atlantic",1,"2025-01-25","2025-02-01","pct wk flu lab det","quantile",0.75,15.3251126856455
"atlantic",1,"2025-01-25","2025-02-01","pct wk flu lab det","quantile",0.9,17.8833019354233
"atlantic",1,"2025-01-25","2025-02-01","pct wk flu lab det","quantile",0.975,22.7681879401006
"atlantic",1,"2025-01-25","2025-02-01","pct wk rsv lab det","quantile",0.025,3.2066783336158
"atlantic",1,"2025-01-25","2025-02-01","pct wk rsv lab det","quantile",0.1,5.1119767580406
"atlantic",1,"2025-01-25","2025-02-01","pct wk rsv lab det","quantile",0.25,6.83731537414
"atlantic",1,"2025-01-25","2025-02-01","pct wk rsv lab det","quantile",0.5,9.04669194488089
"atlantic",1,"2025-01-25","2025-02-01","pct wk rsv lab det","quantile",0.75,10.8140331545118
"atlantic",1,"2025-01-25","2025-02-01","pct wk rsv lab det","quantile",0.9,12.9846817693145
"atlantic",1,"2025-01-25","2025-02-01","pct wk rsv lab det","quantile",0.975,16.1593401073558
"atlantic",2,"2025-01-25","2025-02-08","pct wk covid lab det","quantile",0.025,2.99655407754216
"atlantic",2,"2025-01-25","2025-02-08","pct wk covid lab det","quantile",0.1,3.70446808524542
"atlantic",2,"2025-01-25","2025-02-08","pct wk covid lab det","quantile",0.25,4.7130632588107
"atlantic",2,"2025-01-25","2025-02-08","pct wk covid lab det","quantile",0.5,6.06252412355627
"atlantic",2,"2025-01-25","2025-02-08","pct wk covid lab det","quantile",0.75,7.69638349092561
"atlantic",2,"2025-01-25","2025-02-08","pct wk covid lab det","quantile",0.9,8.72457841726883
"atlantic",2,"2025-01-25","2025-02-08","pct wk covid lab det","quantile",0.975,10.7269692722242
"atlantic",2,"2025-01-25","2025-02-08","pct wk flu lab det","quantile",0.025,3.42392541923651
"atlantic",2,"2025-01-25","2025-02-08","pct wk flu lab det","quantile",0.1,5.09219679935324
"atlantic",2,"2025-01-25","2025-02-08","pct wk flu lab det","quantile",0.25,8.38259266730202
"atlantic",2,"2025-01-25","2025-02-08","pct wk flu lab det","quantile",0.5,12.2633341041863
"atlantic",2,"2025-01-25","2025-02-08","pct wk flu lab det","quantile",0.75,16.1823280066209
"atlantic",2,"2025-01-25","2025-02-08","pct wk flu lab det","quantile",0.9,19.4271661018107
"atlantic",2,"2025-01-25","2025-02-08","pct wk flu lab det","quantile",0.975,24.6758676851521
"atlantic",2,"2025-01-25","2025-02-08","pct wk rsv lab det","quantile",0.025,3.15636231560802
"atlantic",2,"2025-01-25","2025-02-08","pct wk rsv lab det","quantile",0.1,5.08163878685279
"atlantic",2,"2025-01-25","2025-02-08","pct wk rsv lab det","quantile",0.25,6.82977955339011
"atlantic",2,"2025-01-25","2025-02-08","pct wk rsv lab det","quantile",0.5,9.13480128407575
"atlantic",2,"2025-01-25","2025-02-08","pct wk rsv lab det","quantile",0.75,11.4497309885152
"atlantic",2,"2025-01-25","2025-02-08","pct wk rsv lab det","quantile",0.9,13.6287239207412
"atlantic",2,"2025-01-25","2025-02-08","pct wk rsv lab det","quantile",0.975,17.5265896812518
"atlantic",3,"2025-01-25","2025-02-15","pct wk covid lab det","quantile",0.025,2.59612137031673
"atlantic",3,"2025-01-25","2025-02-15","pct wk covid lab det","quantile",0.1,3.40696002860888
"atlantic",3,"2025-01-25","2025-02-15","pct wk covid lab det","quantile",0.25,4.36742572828924
"atlantic",3,"2025-01-25","2025-02-15","pct wk covid lab det","quantile",0.5,5.79665277412839
"atlantic",3,"2025-01-25","2025-02-15","pct wk covid lab det","quantile",0.75,7.30646028794775
"atlantic",3,"2025-01-25","2025-02-15","pct wk covid lab det","quantile",0.9,8.42554549348286
"atlantic",3,"2025-01-25","2025-02-15","pct wk covid lab det","quantile",0.975,10.8461748293392
"atlantic",3,"2025-01-25","2025-02-15","pct wk flu lab det","quantile",0.025,2.80237393162767
"atlantic",3,"2025-01-25","2025-02-15","pct wk flu lab det","quantile",0.1,5.14431319924429
"atlantic",3,"2025-01-25","2025-02-15","pct wk flu lab det","quantile",0.25,8.62195131358994
"atlantic",3,"2025-01-25","2025-02-15","pct wk flu lab det","quantile",0.5,12.694977639716
"atlantic",3,"2025-01-25","2025-02-15","pct wk flu lab det","quantile",0.75,16.9106495490693
"atlantic",3,"2025-01-25","2025-02-15","pct wk flu lab det","quantile",0.9,20.1266395906446
"atlantic",3,"2025-01-25","2025-02-15","pct wk flu lab det","quantile",0.975,26.2415241743237
"atlantic",3,"2025-01-25","2025-02-15","pct wk rsv lab det","quantile",0.025,2.57659154758259
"atlantic",3,"2025-01-25","2025-02-15","pct wk rsv lab det","quantile",0.1,4.33115450062781
"atlantic",3,"2025-01-25","2025-02-15","pct wk rsv lab det","quantile",0.25,6.32946648854853
"atlantic",3,"2025-01-25","2025-02-15","pct wk rsv lab det","quantile",0.5,9.15243640730417
"atlantic",3,"2025-01-25","2025-02-15","pct wk rsv lab det","quantile",0.75,11.5418711772762
"atlantic",3,"2025-01-25","2025-02-15","pct wk rsv lab det","quantile",0.9,14.2383929338316
"atlantic",3,"2025-01-25","2025-02-15","pct wk rsv lab det","quantile",0.975,18.2423170545519
"bc",-1,"2025-01-25","2025-01-18","pct wk covid lab det","quantile",0.025,0.666666666666667
"bc",-1,"2025-01-25","2025-01-18","pct wk covid lab det","quantile",0.1,1.18666666666667
"bc",-1,"2025-01-25","2025-01-18","pct wk covid lab det","quantile",0.25,2.46166666666667
"bc",-1,"2025-01-25","2025-01-18","pct wk covid lab det","quantile",0.5,4.11333333333333
"bc",-1,"2025-01-25","2025-01-18","pct wk covid lab det","quantile",0.75,5.68166666666667
"bc",-1,"2025-01-25","2025-01-18","pct wk covid lab det","quantile",0.9,6.60033333333333
"bc",-1,"2025-01-25","2025-01-18","pct wk covid lab det","quantile",0.975,7.42466666666667
"bc",-1,"2025-01-25","2025-01-18","pct wk flu lab det","quantile",0.025,5.63333333333333
"bc",-1,"2025-01-25","2025-01-18","pct wk flu lab det","quantile",0.1,6.37333333333333
"bc",-1,"2025-01-25","2025-01-18","pct wk flu lab det","quantile",0.25,9.81833333333333
"bc",-1,"2025-01-25","2025-01-18","pct wk flu lab det","quantile",0.5,14.7066666666667
"bc",-1,"2025-01-25","2025-01-18","pct wk flu lab det","quantile",0.75,16.6683333333333
"bc",-1,"2025-01-25","2025-01-18","pct wk flu lab det","quantile",0.9,17.94
"bc",-1,"2025-01-25","2025-01-18","pct wk flu lab det","quantile",0.975,20.236125
"bc",-1,"2025-01-25","2025-01-18","pct wk rsv lab det","quantile",0.025,3.81125
"bc",-1,"2025-01-25","2025-01-18","pct wk rsv lab det","quantile",0.1,5.48566666666667
"bc",-1,"2025-01-25","2025-01-18","pct wk rsv lab det","quantile",0.25,7.17833333333333
"bc",-1,"2025-01-25","2025-01-18","pct wk rsv lab det","quantile",0.5,9.44166666666667
"bc",-1,"2025-01-25","2025-01-18","pct wk rsv lab det","quantile",0.75,10.7
"bc",-1,"2025-01-25","2025-01-18","pct wk rsv lab det","quantile",0.9,11.4183333333333
"bc",-1,"2025-01-25","2025-01-18","pct wk rsv lab det","quantile",0.975,12.883875
"bc",0,"2025-01-25","2025-01-25","pct wk covid lab det","quantile",0.025,2.12755711048874
"bc",0,"2025-01-25","2025-01-25","pct wk covid lab det","quantile",0.1,2.74184948551
"bc",0,"2025-01-25","2025-01-25","pct wk covid lab det","quantile",0.25,3.77960283181887
"bc",0,"2025-01-25","2025-01-25","pct wk covid lab det","quantile",0.5,5.07005523984805
"bc",0,"2025-01-25","2025-01-25","pct wk covid lab det","quantile",0.75,6.53899527065123
"bc",0,"2025-01-25","2025-01-25","pct wk covid lab det","quantile",0.9,7.56903516116011
"bc",0,"2025-01-25","2025-01-25","pct wk covid lab det","quantile",0.975,8.91561202312415
"bc",0,"2025-01-25","2025-01-25","pct wk flu lab det","quantile",0.025,6.96620201708397
"bc",0,"2025-01-25","2025-01-25","pct wk flu lab det","quantile",0.1,8.83056840585336
"bc",0,"2025-01-25","2025-01-25","pct wk flu lab det","quantile",0.25,12.2716915099513
"bc",0,"2025-01-25","2025-01-25","pct wk flu lab det","quantile",0.5,15.5381840185633
"bc",0,"2025-01-25","2025-01-25","pct wk flu lab det","quantile",0.75,19.2775369533591
"bc",0,"2025-01-25","2025-01-25","pct wk flu lab det","quantile",0.9,22.5768931069154
"bc",0,"2025-01-25","2025-01-25","pct wk flu lab det","quantile",0.975,27.2773665363967
"bc",0,"2025-01-25","2025-01-25","pct wk rsv lab det","quantile",0.025,3.38729370780468
"bc",0,"2025-01-25","2025-01-25","pct wk rsv lab det","quantile",0.1,5.02770116956986
"bc",0,"2025-01-25","2025-01-25","pct wk rsv lab det","quantile",0.25,6.80111529707155
"bc",0,"2025-01-25","2025-01-25","pct wk rsv lab det","quantile",0.5,8.8493170957325
"bc",0,"2025-01-25","2025-01-25","pct wk rsv lab det","quantile",0.75,10.6055072148129
"bc",0,"2025-01-25","2025-01-25","pct wk rsv lab det","quantile",0.9,12.1548693460012
"bc",0,"2025-01-25","2025-01-25","pct wk rsv lab det","quantile",0.975,14.3760806406727
"bc",1,"2025-01-25","2025-02-01","pct wk covid lab det","quantile",0.025,1.96604070490579
"bc",1,"2025-01-25","2025-02-01","pct wk covid lab det","quantile",0.1,2.96446068217018
"bc",1,"2025-01-25","2025-02-01","pct wk covid lab det","quantile",0.25,4.12487946182546
"bc",1,"2025-01-25","2025-02-01","pct wk covid lab det","quantile",0.5,5.4858089913318
"bc",1,"2025-01-25","2025-02-01","pct wk covid lab det","quantile",0.75,7.07253354361588
"bc",1,"2025-01-25","2025-02-01","pct wk covid lab det","quantile",0.9,8.46868612694437
"bc",1,"2025-01-25","2025-02-01","pct wk covid lab det","quantile",0.975,10.1319216586474
"bc",1,"2025-01-25","2025-02-01","pct wk flu lab det","quantile",0.025,6.41682393232756
"bc",1,"2025-01-25","2025-02-01","pct wk flu lab det","quantile",0.1,8.56258166867518
"bc",1,"2025-01-25","2025-02-01","pct wk flu lab det","quantile",0.25,11.8483350476334
"bc",1,"2025-01-25","2025-02-01","pct wk flu lab det","quantile",0.5,16.2486839189779
"bc",1,"2025-01-25","2025-02-01","pct wk flu lab det","quantile",0.75,20.5754341832177
"bc",1,"2025-01-25","2025-02-01","pct wk flu lab det","quantile",0.9,23.5068281012969
"bc",1,"2025-01-25","2025-02-01","pct wk flu lab det","quantile",0.975,29.8569547617551
"bc",1,"2025-01-25","2025-02-01","pct wk rsv lab det","quantile",0.025,2.86518618193402
"bc",1,"2025-01-25","2025-02-01","pct wk rsv lab det","quantile",0.1,4.35691240965271
"bc",1,"2025-01-25","2025-02-01","pct wk rsv lab det","quantile",0.25,6.08533617919552
"bc",1,"2025-01-25","2025-02-01","pct wk rsv lab det","quantile",0.5,8.13847492133691
"bc",1,"2025-01-25","2025-02-01","pct wk rsv lab det","quantile",0.75,10.2577212461825
"bc",1,"2025-01-25","2025-02-01","pct wk rsv lab det","quantile",0.9,12.454976787483
"bc",1,"2025-01-25","2025-02-01","pct wk rsv lab det","quantile",0.975,15.5503812613698
"bc",2,"2025-01-25","2025-02-08","pct wk covid lab det","quantile",0.025,2.16616739049118
"bc",2,"2025-01-25","2025-02-08","pct wk covid lab det","quantile",0.1,3.12943197609914
"bc",2,"2025-01-25","2025-02-08","pct wk covid lab det","quantile",0.25,4.12729699363053
"bc",2,"2025-01-25","2025-02-08","pct wk covid lab det","quantile",0.5,5.67054682152136
"bc",2,"2025-01-25","2025-02-08","pct wk covid lab det","quantile",0.75,7.20376704128545
"bc",2,"2025-01-25","2025-02-08","pct wk covid lab det","quantile",0.9,8.5349712415121
"bc",2,"2025-01-25","2025-02-08","pct wk covid lab det","quantile",0.975,10.1645291692824
"bc",2,"2025-01-25","2025-02-08","pct wk flu lab det","quantile",0.025,5.7012875574872
"bc",2,"2025-01-25","2025-02-08","pct wk flu lab det","quantile",0.1,7.94063093095566
"bc",2,"2025-01-25","2025-02-08","pct wk flu lab det","quantile",0.25,11.7047225852227
"bc",2,"2025-01-25","2025-02-08","pct wk flu lab det","quantile",0.5,16.2788156951979
"bc",2,"2025-01-25","2025-02-08","pct wk flu lab det","quantile",0.75,20.6360966530436
"bc",2,"2025-01-25","2025-02-08","pct wk flu lab det","quantile",0.9,24.4726206706608
"bc",2,"2025-01-25","2025-02-08","pct wk flu lab det","quantile",0.975,31.8464081915847
"bc",2,"2025-01-25","2025-02-08","pct wk rsv lab det","quantile",0.025,2.43236548175384
"bc",2,"2025-01-25","2025-02-08","pct wk rsv lab det","quantile",0.1,4.25988446856048
"bc",2,"2025-01-25","2025-02-08","pct wk rsv lab det","quantile",0.25,5.725655714939
"bc",2,"2025-01-25","2025-02-08","pct wk rsv lab det","quantile",0.5,8.07512579323442
"bc",2,"2025-01-25","2025-02-08","pct wk rsv lab det","quantile",0.75,10.5012333874252
"bc",2,"2025-01-25","2025-02-08","pct wk rsv lab det","quantile",0.9,12.9579288840024
"bc",2,"2025-01-25","2025-02-08","pct wk rsv lab det","quantile",0.975,17.3227620462102
"bc",3,"2025-01-25","2025-02-15","pct wk covid lab det","quantile",0.025,1.93268866590866
"bc",3,"2025-01-25","2025-02-15","pct wk covid lab det","quantile",0.1,2.75551112703503
"bc",3,"2025-01-25","2025-02-15","pct wk covid lab det","quantile",0.25,3.99053401233406
