time_value,geo_type,geo_value,sarscov2_pct_positive,rsv_pct_positive,flu_pct_positive
2024-05-04,province,on,7.96,0.4,2.86
2024-02-10,province,qc,7.33,4.6,19.06
2024-04-20,nation,ca,4.81,1.68,6.32
2024-05-11,province,bc,13.11,0.55,4.77
2024-01-13,province,on,14.29,3.27,9.67
2023-12-16,province,on,18.69,5.99,8.88
2024-04-06,province,qc,2.38,3.07,10.69
2024-05-11,nation,ca,7.43,1.07,4.2
2023-12-16,province,qc,23.97,9.73,11.75
2023-09-09,province,bc,16.7,0.24,1.55
2023-09-23,nation,ca,18.6,1.15,0.53
2024-04-13,nation,ca,4.91,1.79,7.82
2024-02-24,province,qc,5.1,4.55,16.85
2024-04-13,province,bc,9.24,1.26,4.32
2023-10-21,province,qc,18.63,4.78,0.39
2024-01-13,province,bc,12.48,7.81,10.15
2023-12-30,province,bc,8.64,9.49,19.13
2023-12-23,nation,ca,16.81,7.29,17.23
2023-09-16,province,qc,18.11,1.67,0.48
2024-04-13,province,on,5.18,0.64,5.17
2023-11-04,province,qc,18.42,6.88,0.7
2024-02-17,nation,ca,8.12,4.49,11.61
2024-04-13,province,qc,2.29,2.57,9.94
2024-05-04,province,qc,3.49,2.66,6.6
2023-12-23,province,bc,10.55,9.36,16.93
2023-09-16,province,on,15.66,1.01,0.29
2024-05-25,province,bc,10.89,0.24,2.48
2023-09-09,province,qc,17.37,1.64,0.22
2024-06-08,province,qc,8.675,0.927,0.893
2024-06-08,territory,nu,7.059,0.0,3.597
2024-06-08,province,nb,5.118,0.17,0.849
2024-03-02,province,qc,4.88,3.99,15.2
2024-06-08,province,nl,14.2,0.516,0.688
2024-06-01,province,bc,11.15,0.31,6.3
2023-10-07,province,on,17.61,1.95,0.31
2024-06-08,province,ns,11.456,0.123,1.148
2024-06-08,province,on,6.961,0.223,0.555
2023-10-14,province,qc,18.3,3.7,0.28
2024-06-01,nation,ca,8.5,0.65,2.03
2024-03-16,province,bc,11.63,3.66,8.05
2024-06-08,province,pe,13.462,0.0,0.0
2024-02-03,nation,ca,9.34,5.91,12.76
2024-01-27,province,on,11.4,2.62,9.46
2024-06-08,province,sk,7.605,0.699,2.061
2023-11-25,province,qc,21.52,11.82,2.1
2024-03-16,province,on,5.47,0.88,7.74
2024-05-25,province,qc,6.25,1.97,2.24
2023-11-25,province,on,22.17,8.66,2.71
2024-06-08,province,mb,8.905,0.119,0.836
2024-01-27,province,qc,9.79,5.48,17.93
2023-11-25,province,bc,11.96,5.28,6.52
2023-11-25,nation,ca,19.31,6.81,8.93
2024-06-01,province,qc,8.18,1.35,1.33
2024-03-09,province,qc,3.46,4.09,14.11
2023-10-14,nation,ca,17.55,1.8,0.52
2023-11-18,province,bc,12.14,4.27,3.71
2024-02-17,province,qc,6.64,4.56,18.14
2024-02-03,province,qc,8.58,5.07,19.7
2023-10-14,province,on,15.27,2.48,0.3
2024-01-27,nation,ca,10.19,5.85,12.18
2024-06-08,province,bc,14.82,0.11,1.93
2023-10-28,province,qc,18.29,6.24,0.75
2024-06-08,nation,ca,9.717,0.418,1.131
2023-10-07,province,qc,22.19,2.75,0.41
2024-06-08,province,ab,12.069,0.33,2.365
2024-03-16,nation,ca,6.13,3.18,9.78
2024-06-01,province,on,7.08,0.17,0.71
2024-06-08,territory,nt,0.0,0.0,0.0
2023-09-02,province,bc,18.03,0.32,2.46
2023-12-02,nation,ca,18.03,6.99,11.88
2023-11-18,province,qc,20.21,10.14,1.45
2023-12-30,province,qc,19.65,7.53,19.44
2023-12-02,province,bc,10.31,6.66,11.0
2024-03-09,province,bc,12.31,3.96,7.14
2023-09-02,nation,ca,14.4,0.58,0.75
2024-01-06,province,bc,9.57,9.88,14.94
2023-11-18,province,on,20.36,7.91,2.83
2023-10-14,province,bc,19.13,1.04,0.76
2024-03-16,province,qc,3.03,3.58,11.68
2024-03-09,nation,ca,6.24,3.64,10.67
2024-03-23,nation,ca,5.17,2.49,9.12
2024-02-03,province,on,9.75,2.12,9.32
2024-02-03,province,bc,10.63,7.32,9.83
2024-01-27,province,bc,11.89,7.35,11.54
2023-10-07,nation,ca,19.81,1.35,0.69
2023-11-18,nation,ca,18.8,5.85,7.4
2024-03-02,province,on,6.21,1.23,8.62
2023-09-02,province,on,12.39,0.81,0.48
2024-02-10,nation,ca,8.79,5.21,12.11
2024-03-09,province,on,4.67,0.89,8.98
2024-01-06,nation,ca,14.51,7.1,15.09
2024-05-25,province,on,7.97,0.11,0.75
2023-10-07,province,bc,20.75,0.72,1.65
2024-06-01,province,nl,12.143,2.576,1.771
2024-06-01,province,pe,6.195,0.0,0.0
2024-06-01,province,ns,7.053,0.507,0.456
2024-06-01,province,nb,3.808,0.5,1.5
2024-06-01,province,sk,7.196,1.166,1.508
2024-06-01,province,ab,10.353,0.197,2.205
2024-06-01,province,mb,8.485,0.127,1.781
2024-06-01,territory,nu,4.516,1.389,0.694
2024-06-01,territory,yk,2.381,0.0,4.167
2024-06-01,territory,nt,4.762,0.0,0.0
2024-05-25,province,ab,9.898,0.431,2.849
2024-05-25,province,mb,4.926,0.358,1.195
2024-05-25,province,nl,9.524,1.632,0.593
2024-05-25,province,nb,4.372,0.54,2.294
2024-05-25,territory,yk,0.0,0.0,14.815
2024-05-25,territory,nt,11.765,5.882,0.0
2024-05-25,territory,nu,3.593,3.571,4.286
2024-05-25,province,ns,8.25,0.563,2.392
2024-05-25,province,sk,5.814,1.368,2.314
2024-05-25,province,pe,10.744,0.0,0.0
2024-05-18,province,nb,3.914,0.635,3.807
2024-05-18,province,ab,7.871,0.512,3.427
2024-05-18,province,mb,9.227,0.467,2.687
2024-05-18,territory,nu,5.422,10.0,5.0
2024-05-18,province,nl,11.072,3.251,1.56
2024-05-18,province,pe,4.598,0.0,1.205
2024-05-18,province,ns,10.182,0.561,4.094
2024-05-18,province,sk,6.477,1.421,4.096
2024-05-18,territory,yk,6.818,3.125,12.5
2024-05-18,territory,nt,0.0,4.545,18.182
2024-05-11,territory,nu,15.169,5.988,4.192
2024-05-11,territory,nt,0.0,0.0,10.0
2024-05-11,province,sk,4.183,1.564,5.556
2024-05-11,territory,yk,2.222,0.0,13.889
2024-05-11,province,ab,6.836,0.722,4.956
2024-05-11,province,pe,5.634,0.787,0.787
2024-05-11,province,mb,9.942,0.118,2.13
2024-05-11,province,ns,8.36,0.639,5.722
2024-05-11,province,nl,12.006,2.667,2.857
2024-05-11,province,nb,3.511,0.388,4.14
2024-05-04,province,ab,6.883,0.602,5.623
2024-05-04,province,pe,4.167,0.685,3.425
2024-05-04,territory,nu,14.439,4.575,1.307
2024-05-04,territory,nt,0.0,5.556,11.111
2024-05-04,province,sk,5.352,1.613,7.259
2024-05-04,territory,yk,17.647,0.0,9.091
2024-05-04,province,nl,9.489,2.773,3.327
2024-05-04,province,nb,2.837,0.59,4.245
2024-05-04,province,mb,6.452,0.986,7.119
2024-05-04,province,ns,6.402,1.277,6.01
2024-04-27,province,ab,5.277,1.104,6.408
2024-04-27,province,mb,5.452,0.986,9.369
2024-04-27,province,nb,4.023,0.687,5.155
2024-04-27,province,nl,14.1,2.718,2.136
2024-04-27,province,ns,7.273,0.728,7.524
2024-04-27,territory,nt,8.0,0.0,8.0
2024-04-27,territory,nu,,,
2024-04-27,territory,yk,3.448,4.545,4.545
2024-04-27,province,sk,4.591,2.349,6.955
2024-04-27,province,pe,2.703,0.73,0.73
2024-04-20,province,ab,5.033,1.163,6.313
2024-04-20,province,mb,7.46,1.151,7.25
2024-04-20,province,nb,3.979,1.158,6.632
2024-04-20,province,nl,12.027,3.661,3.204
2024-04-20,province,ns,6.038,1.523,8.83
2024-04-20,province,pe,4.63,1.02,6.122
2024-04-20,province,sk,3.712,4.044,8.061
2024-04-20,territory,nt,0.0,0.0,14.286
2024-04-20,territory,nu,7.927,12.5,5.147
2024-04-20,territory,yk,0.0,0.0,11.111
2024-04-13,province,mb,8.118,1.63,9.149
2024-04-13,province,ab,4.727,1.573,7.402
2024-04-13,province,nl,12.985,2.998,4.069
2024-04-13,province,nb,3.653,1.857,8.113
2024-04-13,province,ns,5.943,1.661,8.61
2024-04-13,province,sk,4.697,3.704,12.792
2024-04-13,territory,yk,2.632,0.0,29.63
2024-04-13,territory,nu,6.897,7.303,7.865
2024-04-13,territory,nt,3.448,3.448,13.793
2024-04-13,province,pe,3.468,3.521,9.155
2024-04-06,province,ab,3.75,1.662,8.939
2024-04-06,province,pe,3.247,2.899,12.319
2024-04-06,province,ns,6.495,1.802,9.77
2024-04-06,province,nl,8.618,5.046,5.046
2024-04-06,province,nb,4.308,2.698,10.971
2024-04-06,province,mb,6.491,1.412,8.192
2024-04-06,province,sk,4.774,3.588,17.912
2024-04-06,territory,yk,0.0,0.0,5.556
2024-04-06,territory,nu,6.63,8.667,19.333
2024-04-06,territory,nt,2.857,11.429,11.429
2024-03-30,territory,yk,0.0,0.0,0.0
2024-03-30,territory,nu,7.87,12.568,27.322
2024-03-30,territory,nt,12.0,0.0,4.348
2024-03-30,province,sk,4.8,3.755,18.472
2024-03-30,province,nl,11.069,6.234,5.985
2024-03-30,province,nb,4.498,3.388,11.996
2024-03-30,province,mb,6.641,2.198,8.15
2024-03-30,province,ns,6.656,1.793,9.712
2024-03-30,province,ab,4.73,1.72,10.449
2024-03-30,province,pe,7.009,1.99,24.378
2024-03-23,province,pe,9.868,3.051,15.932
2024-03-23,province,sk,4.984,5.279,17.709
2024-03-23,territory,nt,5.0,2.439,4.878
2024-03-23,territory,nu,5.172,7.812,26.042
2024-03-23,territory,yk,6.061,0.0,7.407
2024-03-23,province,ns,8.538,2.279,9.84
2024-03-23,province,nl,9.369,7.363,6.888
2024-03-23,province,nb,5.476,3.448,12.202
2024-03-23,province,mb,8.913,2.762,9.945
2024-03-23,province,ab,5.791,2.446,9.017
2024-03-16,province,sk,5.964,5.703,14.239
2024-03-16,territory,nt,3.03,27.273,9.091
2024-03-16,territory,nu,8.879,19.62,10.127
2024-03-16,territory,yk,4.348,2.703,5.405
2024-03-16,province,pe,7.636,7.547,19.623
2024-03-16,province,ab,6.292,3.391,8.231
2024-03-16,province,ns,9.724,2.093,12.63
2024-03-16,province,nl,6.549,7.965,5.752
2024-03-16,province,mb,12.072,2.063,4.305
2024-03-16,province,nb,3.833,6.318,9.318
2024-03-09,province,pe,4.484,10.606,18.182
2024-03-09,territory,yk,7.895,4.167,16.0
2024-03-09,territory,nt,4.545,31.818,19.697
2024-03-09,province,ns,10.111,4.506,13.907
2024-03-09,province,nl,6.346,6.154,7.385
2024-03-09,province,nb,5.85,7.47,13.724
2024-03-09,province,mb,12.457,3.905,4.19
2024-03-09,territory,nu,,,
2024-03-09,province,ab,6.671,3.183,7.307
2024-03-09,province,sk,6.774,5.311,11.358
2024-03-02,territory,nt,6.818,25.581,27.907
2024-03-02,territory,nu,7.563,21.429,9.524
2024-03-02,territory,yk,3.704,2.564,12.821
2024-03-02,province,ab,7.671,3.581,7.153
2024-03-02,province,mb,11.286,4.747,3.715
2024-03-02,province,sk,8.111,6.793,10.283
2024-03-02,province,nl,7.547,6.429,7.857
2024-03-02,province,pe,3.182,13.084,14.019
2024-03-02,province,nb,6.906,7.031,11.198
2024-03-02,province,ns,7.612,4.104,12.118
2024-02-24,province,nb,7.713,8.491,8.062
2024-02-24,province,nl,5.822,8.524,11.642
2024-02-24,province,mb,11.64,6.128,3.502
2024-02-24,province,ab,8.373,5.866,6.643
2024-02-24,province,ns,9.544,3.563,12.033
2024-02-24,province,sk,9.271,9.046,7.63
2024-02-24,province,pe,10.497,13.529,10.588
2024-02-24,territory,yk,14.085,0.0,6.452
2024-02-24,territory,nu,11.111,18.182,5.051
2024-02-24,territory,nt,3.39,50.0,15.517
2024-02-17,province,pe,6.218,17.222,12.222
2024-02-17,province,sk,8.492,8.065,6.394
2024-02-17,territory,nt,0.0,50.0,19.444
2024-02-17,territory,nu,6.422,20.0,6.667
2024-02-17,territory,yk,11.538,2.941,0.0
2024-02-17,province,nl,9.211,9.664,14.496
2024-02-17,province,ns,9.873,3.628,13.376
2024-02-17,province,ab,9.108,4.397,5.361
2024-02-17,province,mb,10.87,8.711,2.647
2024-02-17,province,nb,8.192,9.317,8.341
2024-02-10,province,pe,2.5,19.689,9.845
2024-02-10,province,mb,10.722,9.131,2.748
2024-02-10,territory,yk,8.889,0.0,0.0
2024-02-10,territory,nu,5.833,22.105,4.211
2024-02-10,territory,nt,9.677,29.032,0.0
2024-02-10,province,sk,10.27,6.808,6.162
2024-02-10,province,nb,8.603,12.521,10.041
2024-02-10,province,nl,9.115,12.245,18.367
2024-02-10,province,ns,9.722,3.669,17.423
2024-02-10,province,ab,9.973,5.861,5.121
2024-02-03,province,ab,10.578,6.743,4.645
2024-02-03,province,pe,4.688,14.344,19.262
2024-02-03,territory,yk,13.333,2.381,6.818
2024-02-03,territory,nu,1.316,18.519,3.704
2024-02-03,territory,nt,2.778,33.333,2.778
2024-02-03,province,sk,8.104,9.586,7.725
2024-02-03,province,ns,9.274,6.283,20.12
2024-02-03,province,nb,8.742,11.36,9.68
2024-02-03,province,mb,8.508,11.198,3.385
2024-02-03,province,nl,9.015,9.791,21.188
2024-01-27,province,ns,11.964,6.739,20.531
2024-01-27,province,ab,9.288,6.143,4.3
2024-01-27,province,mb,7.717,7.212,4.728
2024-01-27,province,nb,9.195,11.853,8.094
2024-01-27,province,nl,6.611,10.432,16.841
2024-01-27,province,pe,5.039,13.71,24.194
2024-01-27,territory,nu,5.263,29.07,0.0
2024-01-27,territory,yk,1.695,6.122,6.122
2024-01-27,territory,nt,4.545,34.091,2.273
2024-01-27,province,sk,8.938,6.486,8.003
2024-01-20,province,ab,10.212,7.961,5.46
2024-01-20,province,ns,12.957,8.7,17.907
2024-01-20,province,pe,5.714,12.281,21.491
2024-01-20,province,sk,11.541,8.291,6.461
2024-01-20,territory,nt,2.632,10.526,2.632
2024-01-20,territory,nu,3.529,22.667,5.333
2024-01-20,territory,yk,6.818,3.704,7.407
2024-01-20,province,mb,7.821,8.15,7.824
2024-01-20,province,nb,8.71,9.917,9.625
2024-01-20,province,nl,10.562,11.029,17.831
2024-01-13,province,ab,10.657,7.83,6.742
2024-01-13,territory,nu,3.937,25.833,16.667
2024-01-13,province,sk,9.861,7.2,6.171
2024-01-13,territory,nt,,,
2024-01-13,territory,yk,9.804,2.564,17.5
2024-01-13,province,pe,5.152,7.143,30.612
2024-01-13,province,mb,7.867,7.477,9.921
2024-01-13,province,nb,8.996,8.139,16.556
2024-01-13,province,ns,13.955,9.208,13.72
2024-01-13,province,nl,14.99,11.702,14.229
2024-01-06,province,pe,6.989,5.625,32.188
2024-01-06,province,nb,9.975,7.673,22.202
2024-01-06,province,ns,15.762,11.966,12.869
2024-01-06,province,sk,10.776,5.426,8.796
2024-01-06,territory,nt,,,
2024-01-06,territory,nu,1.974,13.445,28.571
2024-01-06,territory,yk,23.438,11.538,19.231
2024-01-06,province,nl,14.266,9.786,14.22
2024-01-06,province,mb,9.985,7.491,14.082
2024-01-06,province,ab,10.898,7.908,12.263
2023-12-30,territory,yk,7.547,15.385,10.0
2023-12-30,territory,nu,5.674,18.812,34.653
2023-12-30,territory,nt,,,
2023-12-30,province,sk,11.269,6.026,13.685
2023-12-30,province,nl,13.957,9.567,19.856
2023-12-30,province,ns,18.541,11.742,13.379
2023-12-30,province,ab,9.385,9.351,17.057
2023-12-30,province,mb,10.444,6.178,21.943
2023-12-30,province,pe,,,
2023-12-30,province,nb,11.235,7.412,29.618
2023-12-16,territory,yk,11.111,8.571,2.857
2023-12-16,province,mb,14.722,3.135,18.546
2023-12-16,province,ab,10.289,6.417,26.283
2023-12-16,territory,nt,4.167,11.268,61.972
2023-12-16,province,pe,12.821,8.696,9.565
2023-12-16,province,ns,22.585,12.731,4.948
2023-12-16,province,nl,17.967,5.338,13.345
2023-12-16,province,nb,15.457,6.889,19.749
2023-12-16,territory,nu,5.43,8.939,41.899
2023-12-16,province,sk,10.846,2.29,25.152
2023-12-09,province,ns,24.549,10.417,4.985
2023-12-09,province,pe,21.008,6.957,3.478
2023-12-09,province,ab,11.53,5.659,27.329
2023-12-09,territory,yk,7.273,7.317,14.634
2023-12-09,territory,nu,7.971,6.061,41.212
2023-12-09,territory,nt,7.143,7.273,41.818
2023-12-09,province,sk,12.622,2.824,31.427
2023-12-09,province,mb,15.572,3.127,18.763
2023-12-09,province,nl,19.301,7.648,9.751
2023-12-09,province,nb,15.488,5.761,14.298
2023-12-02,province,ab,12.107,4.271,17.435
2023-12-02,province,mb,17.019,2.437,10.306
2023-12-02,province,sk,11.229,2.557,32.823
2023-12-02,territory,nu,8.696,7.407,35.802
2023-12-02,province,pe,33.188,3.067,1.227
2023-12-02,territory,nt,6.977,8.333,30.556
2023-12-02,province,ns,26.897,9.783,2.564
2023-12-02,territory,yk,4.444,3.125,9.375
2023-12-02,province,nl,23.097,5.153,5.534
2023-12-02,province,nb,14.431,3.578,7.678
2023-11-25,province,ab,13.815,4.152,16.978
2023-11-25,province,sk,15.018,1.766,29.832
2023-11-25,territory,nt,4.545,0.0,18.182
2023-11-25,territory,nu,7.767,19.118,17.647
2023-11-25,province,pe,21.484,1.709,0.855
2023-11-25,territory,yk,4.688,4.762,2.381
2023-11-25,province,mb,23.392,2.047,6.14
2023-11-25,province,nb,16.11,3.924,5.882
2023-11-25,province,nl,23.932,4.564,8.921
2023-11-25,province,ns,25.958,6.09,1.679
2023-11-18,province,pe,16.757,0.0,1.064
2023-11-18,province,sk,13.659,1.573,31.018
2023-11-18,territory,nt,4.545,0.0,16.667
2023-11-18,territory,nu,4.762,8.219,0.0
2023-11-18,territory,yk,5.97,8.333,2.778
2023-11-18,province,nb,16.618,2.011,2.993
2023-11-18,province,mb,25.014,0.794,5.556
2023-11-18,province,nl,24.111,2.725,7.357
2023-11-18,province,ns,26.739,3.042,1.774
2023-11-18,province,ab,16.112,4.087,14.639
2023-11-11,territory,nt,,,
2023-11-11,province,pe,14.719,0.0,3.39
2023-11-11,territory,nu,11.111,6.061,0.0
2023-11-11,territory,yk,14.545,12.121,0.0
2023-11-11,province,sk,14.788,1.619,25.783
2023-11-11,province,ab,16.022,2.498,8.008
2023-11-11,province,mb,24.906,1.184,2.538
2023-11-11,province,nb,14.835,1.293,0.464
2023-11-11,province,nl,21.773,3.768,7.246
2023-11-11,province,ns,23.833,4.435,1.613
2023-11-04,territory,yk,22.034,2.381,0.0
2023-11-04,territory,nu,13.514,3.797,1.266
2023-11-04,territory,nt,8.333,0.0,8.696
2023-11-04,province,sk,16.289,1.31,14.574
2023-11-04,province,nb,13.29,1.954,0.362
2023-11-04,province,ab,17.923,2.193,4.388
2023-11-04,province,pe,14.857,1.351,0.0
2023-11-04,province,ns,21.837,3.182,1.061
2023-11-04,province,nl,17.096,0.855,4.274
2023-11-04,province,mb,21.713,0.535,0.535
2023-10-28,province,ab,16.281,1.403,2.268
2023-10-28,province,mb,18.617,0.739,0.369
2023-10-28,province,nb,14.405,1.578,0.72
2023-10-28,province,nl,18.664,1.09,2.18
2023-10-28,province,pe,18.889,3.077,0.0
2023-10-28,province,ns,20.355,2.241,0.7
2023-10-28,province,sk,17.707,0.942,4.294
2023-10-28,territory,nt,17.647,0.0,6.667
2023-10-28,territory,nu,25.0,0.0,0.0
2023-10-28,territory,yk,6.977,0.0,0.0
2023-10-21,province,pe,14.029,0.0,0.855
2023-10-21,province,sk,15.962,0.108,1.038
2023-10-21,territory,nt,16.216,0.0,0.0
2023-10-21,province,ns,22.757,1.122,0.982
2023-10-21,province,nl,18.914,1.034,1.034
2023-10-21,province,nb,16.441,0.251,0.369
2023-10-21,province,ab,17.764,0.545,1.466
2023-10-21,province,mb,16.827,0.668,0.52
2023-10-21,territory,yk,13.889,0.0,0.0
2023-10-21,territory,nu,20.513,0.0,0.0
2023-10-14,province,pe,14.851,0.0,1.333
2023-10-14,province,ab,17.388,0.679,0.531
2023-10-14,province,mb,15.863,0.0,0.521
2023-10-14,province,ns,23.597,0.873,0.873
2023-10-14,province,nb,16.807,0.757,0.373
2023-10-14,province,nl,21.703,1.075,0.269
2023-10-14,territory,yk,13.043,0.0,0.0
2023-10-14,province,sk,14.871,0.789,0.545
2023-10-14,territory,nt,22.222,0.0,0.0
2023-10-14,territory,nu,13.684,0.0,0.0
2023-10-07,province,ab,16.887,0.461,0.946
2023-10-07,province,mb,17.167,0.167,0.167
2023-10-07,province,sk,12.747,0.35,0.342
2023-10-07,province,nl,20.231,0.286,0.0
2023-10-07,territory,nu,14.0,0.0,0.0
2023-10-07,territory,nt,8.333,0.0,0.0
2023-10-07,province,pe,12.042,0.0,0.0
2023-10-07,province,nb,17.071,0.151,0.295
2023-10-07,province,ns,30.504,0.423,0.563
2023-10-07,territory,yk,11.111,0.0,0.0
2023-09-30,province,ab,14.869,0.457,0.791
2023-09-30,province,mb,19.545,0.079,0.158
2023-09-30,province,pe,14.286,0.0,0.0
2023-09-30,province,sk,13.208,0.853,0.416
2023-09-30,territory,nt,17.391,0.0,0.0
2023-09-30,territory,nu,,,
2023-09-30,province,ns,30.505,1.418,0.355
2023-09-30,province,nl,17.365,0.326,0.0
2023-09-30,territory,yk,7.042,,
2023-09-30,province,nb,12.982,0.388,0.19
2023-09-23,territory,nu,16.279,0.0,0.0
2023-09-23,territory,nt,3.448,0.0,0.0
2023-09-23,province,sk,9.905,0.407,0.795
2023-09-23,province,ab,13.296,0.387,0.461
2023-09-23,territory,yk,11.29,0.0,0.0
2023-09-23,province,pe,,0.0,0.0
2023-09-23,province,nl,14.194,0.669,0.0
2023-09-23,province,ns,24.698,1.821,0.182
2023-09-23,province,nb,12.738,1.139,0.0
2023-09-23,province,mb,20.259,0.0,0.333
2023-09-16,territory,nu,9.524,0.0,0.0
2023-09-16,territory,yk,8.929,0.0,0.0
2023-09-16,province,nb,15.118,0.0,0.201
2023-09-16,province,ab,12.2,0.273,0.332
2023-09-16,province,mb,14.409,0.0,0.398
2023-09-16,province,nl,13.987,1.014,0.0
2023-09-16,province,ns,24.845,0.0,0.0
2023-09-16,territory,nt,22.222,0.0,0.0
2023-09-16,province,sk,9.023,0.334,0.0
2023-09-16,province,pe,7.843,0.0,0.0
2023-09-09,territory,nu,11.594,0.0,0.0
2023-09-09,territory,yk,21.053,0.0,0.0
2023-09-09,province,pe,14.198,0.0,0.0
2023-09-09,province,ab,11.165,0.183,0.57
2023-09-09,province,mb,15.81,0.0,0.096
2023-09-09,province,nb,13.417,0.545,0.0
2023-09-09,province,ns,25.155,0.255,0.0
2023-09-09,province,nl,19.565,1.075,0.0
2023-09-09,province,sk,8.369,0.0,0.0
2023-09-09,territory,nt,50.0,0.0,0.0
2023-09-02,province,nb,14.33,0.0,0.0
2023-09-02,province,sk,6.721,0.243,0.237
2023-09-02,territory,nt,,,
2023-09-02,territory,nu,,,
2023-09-02,territory,yk,,,
2023-09-02,province,mb,13.462,0.425,0.212
2023-09-02,province,nl,16.189,0.0,0.0
2023-09-02,province,ab,,0.156,0.443
2023-09-02,province,pe,11.927,0.0,0.0
2023-09-02,province,ns,19.862,0.0,0.0
