reference_date,target_end_date,horizon,location,target,output_type,output_type_id,value
2024-12-14,2024-12-14,0,on,pct wk flu lab det,quantile,0.75,14.124375000000002
2024-12-14,2024-12-14,0,on,pct wk flu lab det,quantile,0.9,20.617500000000007
2024-12-14,2024-12-14,0,on,pct wk flu lab det,quantile,0.975,25.496812499999997
2024-12-14,2024-12-14,0,prairies,pct wk flu lab det,quantile,0.025,9.133312499999999
2024-12-14,2024-12-14,0,prairies,pct wk flu lab det,quantile,0.1,9.861749999999997
2024-12-14,2024-12-14,0,prairies,pct wk flu lab det,quantile,0.25,11.823749999999999
2024-12-14,2024-12-14,0,prairies,pct wk flu lab det,quantile,0.5,16.95
2024-12-14,2024-12-14,0,prairies,pct wk flu lab det,quantile,0.75,26.716875
2024-12-14,2024-12-14,0,prairies,pct wk flu lab det,quantile,0.9,33.21
2024-12-14,2024-12-14,0,prairies,pct wk flu lab det,quantile,0.975,38.08931249999999
2024-12-14,2024-12-14,0,bc,pct wk flu lab det,quantile,0.025,0.6877499999999994
2024-12-14,2024-12-14,0,bc,pct wk flu lab det,quantile,0.1,1.658999999999999
2024-12-14,2024-12-14,0,bc,pct wk flu lab det,quantile,0.25,4.275
2024-12-14,2024-12-14,0,bc,pct wk flu lab det,quantile,0.5,8.3325
2024-12-14,2024-12-14,0,bc,pct wk flu lab det,quantile,0.75,18.099375000000002
2024-12-14,2024-12-14,0,bc,pct wk flu lab det,quantile,0.9,24.592500000000005
2024-12-14,2024-12-14,0,bc,pct wk flu lab det,quantile,0.975,29.47181249999999
2024-12-14,2024-12-14,0,territories,pct wk flu lab det,quantile,0.025,6.845812500000001
2024-12-14,2024-12-14,0,territories,pct wk flu lab det,quantile,0.1,7.57425
2024-12-14,2024-12-14,0,territories,pct wk flu lab det,quantile,0.25,9.53625
2024-12-14,2024-12-14,0,territories,pct wk flu lab det,quantile,0.5,14.662500000000001
2024-12-14,2024-12-14,0,territories,pct wk flu lab det,quantile,0.75,24.429375000000004
2024-12-14,2024-12-14,0,territories,pct wk flu lab det,quantile,0.9,30.922500000000003
2024-12-14,2024-12-14,0,territories,pct wk flu lab det,quantile,0.975,35.8018125
2024-12-14,2024-12-21,1,ca,pct wk flu lab det,quantile,0.025,1.9932500000000033
2024-12-14,2024-12-21,1,ca,pct wk flu lab det,quantile,0.1,3
2024-12-14,2024-12-21,1,ca,pct wk flu lab det,quantile,0.25,6.009750000000004
2024-12-14,2024-12-21,1,ca,pct wk flu lab det,quantile,0.5,14.13
2024-12-14,2024-12-21,1,ca,pct wk flu lab det,quantile,0.75,23.811750000000004
2024-12-14,2024-12-21,1,ca,pct wk flu lab det,quantile,0.9,31.319100000000006
2024-12-14,2024-12-21,1,ca,pct wk flu lab det,quantile,0.975,37.904624999999996
2024-12-14,2024-12-21,1,atlantic,pct wk flu lab det,quantile,0.025,0
2024-12-14,2024-12-21,1,atlantic,pct wk flu lab det,quantile,0.1,0
2024-12-14,2024-12-21,1,atlantic,pct wk flu lab det,quantile,0.25,0
2024-12-14,2024-12-21,1,atlantic,pct wk flu lab det,quantile,0.5,6.831
2024-12-14,2024-12-21,1,atlantic,pct wk flu lab det,quantile,0.75,16.51275
2024-12-14,2024-12-21,1,atlantic,pct wk flu lab det,quantile,0.9,24.020100000000003
2024-12-14,2024-12-21,1,atlantic,pct wk flu lab det,quantile,0.975,30.605624999999996
2024-12-14,2024-12-21,1,qc,pct wk flu lab det,quantile,0.025,0
2024-12-14,2024-12-21,1,qc,pct wk flu lab det,quantile,0.1,0
2024-12-14,2024-12-21,1,qc,pct wk flu lab det,quantile,0.25,2.859750000000002
2024-12-14,2024-12-21,1,qc,pct wk flu lab det,quantile,0.5,10.98
2024-12-14,2024-12-21,1,qc,pct wk flu lab det,quantile,0.75,20.66175
2024-12-14,2024-12-21,1,qc,pct wk flu lab det,quantile,0.9,28.169100000000004
2024-12-14,2024-12-21,1,qc,pct wk flu lab det,quantile,0.975,34.754625
2024-12-14,2024-12-21,1,on,pct wk flu lab det,quantile,0.025,0
2024-12-14,2024-12-21,1,on,pct wk flu lab det,quantile,0.1,0
2024-12-14,2024-12-21,1,on,pct wk flu lab det,quantile,0.25,0
2024-12-14,2024-12-21,1,on,pct wk flu lab det,quantile,0.5,7.569
2024-12-14,2024-12-21,1,on,pct wk flu lab det,quantile,0.75,17.25075
2024-12-14,2024-12-21,1,on,pct wk flu lab det,quantile,0.9,24.758100000000002
2024-12-14,2024-12-21,1,on,pct wk flu lab det,quantile,0.975,31.34362499999999
2024-12-14,2024-12-21,1,prairies,pct wk flu lab det,quantile,0.025,9.623925000000003
2024-12-14,2024-12-21,1,prairies,pct wk flu lab det,quantile,0.1,10.817100000000003
2024-12-14,2024-12-21,1,prairies,pct wk flu lab det,quantile,0.25,13.839750000000004
2024-12-14,2024-12-21,1,prairies,pct wk flu lab det,quantile,0.5,21.96
2024-12-14,2024-12-21,1,prairies,pct wk flu lab det,quantile,0.75,31.64175
2024-12-14,2024-12-21,1,prairies,pct wk flu lab det,quantile,0.9,39.14910000000001
2024-12-14,2024-12-21,1,prairies,pct wk flu lab det,quantile,0.975,45.734625
2024-12-14,2024-12-21,1,bc,pct wk flu lab det,quantile,0.025,1.2932500000000022
2024-12-14,2024-12-21,1,bc,pct wk flu lab det,quantile,0.1,2.6190000000000015
2024-12-14,2024-12-21,1,bc,pct wk flu lab det,quantile,0.25,5.379750000000002
2024-12-14,2024-12-21,1,bc,pct wk flu lab det,quantile,0.5,13.5
2024-12-14,2024-12-21,1,bc,pct wk flu lab det,quantile,0.75,23.18175
2024-12-14,2024-12-21,1,bc,pct wk flu lab det,quantile,0.9,30.689100000000003
2024-12-14,2024-12-21,1,bc,pct wk flu lab det,quantile,0.975,37.27462499999999
2024-12-14,2024-12-21,1,territories,pct wk flu lab det,quantile,0.025,11.234925000000004
2024-12-14,2024-12-21,1,territories,pct wk flu lab det,quantile,0.1,12.428100000000002
2024-12-14,2024-12-21,1,territories,pct wk flu lab det,quantile,0.25,15.450750000000005
2024-12-14,2024-12-21,1,territories,pct wk flu lab det,quantile,0.5,23.571
2024-12-14,2024-12-21,1,territories,pct wk flu lab det,quantile,0.75,33.252750000000006
2024-12-14,2024-12-21,1,territories,pct wk flu lab det,quantile,0.9,40.7601
2024-12-14,2024-12-21,1,territories,pct wk flu lab det,quantile,0.975,47.34562499999999
2024-12-14,2024-12-28,2,ca,pct wk flu lab det,quantile,0.025,1.950000000000001
2024-12-14,2024-12-28,2,ca,pct wk flu lab det,quantile,0.1,3.298000000000002
2024-12-14,2024-12-28,2,ca,pct wk flu lab det,quantile,0.25,8.035
2024-12-14,2024-12-28,2,ca,pct wk flu lab det,quantile,0.5,17.3
2024-12-14,2024-12-28,2,ca,pct wk flu lab det,quantile,0.75,26.782500000000002
2024-12-14,2024-12-28,2,ca,pct wk flu lab det,quantile,0.9,34.513000000000005
2024-12-14,2024-12-28,2,ca,pct wk flu lab det,quantile,0.975,43.20324999999998
2024-12-14,2024-12-28,2,atlantic,pct wk flu lab det,quantile,0.025,0
2024-12-14,2024-12-28,2,atlantic,pct wk flu lab det,quantile,0.1,0
2024-12-14,2024-12-28,2,atlantic,pct wk flu lab det,quantile,0.25,4.334999999999999
2024-12-14,2024-12-28,2,atlantic,pct wk flu lab det,quantile,0.5,13.6
2024-12-14,2024-12-28,2,atlantic,pct wk flu lab det,quantile,0.75,23.082500000000003
2024-12-14,2024-12-28,2,atlantic,pct wk flu lab det,quantile,0.9,30.813000000000002
2024-12-14,2024-12-28,2,atlantic,pct wk flu lab det,quantile,0.975,39.50324999999999
2024-12-14,2024-12-28,2,qc,pct wk flu lab det,quantile,0.025,1.4499999999999975
2024-12-14,2024-12-28,2,qc,pct wk flu lab det,quantile,0.1,2.7979999999999983
2024-12-14,2024-12-28,2,qc,pct wk flu lab det,quantile,0.25,7.534999999999997
2024-12-14,2024-12-28,2,qc,pct wk flu lab det,quantile,0.5,16.799999999999997
2024-12-14,2024-12-28,2,qc,pct wk flu lab det,quantile,0.75,26.2825
2024-12-14,2024-12-28,2,qc,pct wk flu lab det,quantile,0.9,34.013
2024-12-14,2024-12-28,2,qc,pct wk flu lab det,quantile,0.975,42.70324999999998
2024-12-14,2024-12-28,2,on,pct wk flu lab det,quantile,0.025,0
2024-12-14,2024-12-28,2,on,pct wk flu lab det,quantile,0.1,0
2024-12-14,2024-12-28,2,on,pct wk flu lab det,quantile,0.25,0.8550000000000004
2024-12-14,2024-12-28,2,on,pct wk flu lab det,quantile,0.5,10.120000000000001
2024-12-14,2024-12-28,2,on,pct wk flu lab det,quantile,0.75,19.602500000000003
2024-12-14,2024-12-28,2,on,pct wk flu lab det,quantile,0.9,27.333000000000002
2024-12-14,2024-12-28,2,on,pct wk flu lab det,quantile,0.975,36.02324999999999
2024-12-14,2024-12-28,2,prairies,pct wk flu lab det,quantile,0.025,9.020000000000001
2024-12-14,2024-12-28,2,prairies,pct wk flu lab det,quantile,0.1,10.368000000000002
2024-12-14,2024-12-28,2,prairies,pct wk flu lab det,quantile,0.25,15.105
2024-12-14,2024-12-28,2,prairies,pct wk flu lab det,quantile,0.5,24.37
2024-12-14,2024-12-28,2,prairies,pct wk flu lab det,quantile,0.75,33.852500000000006
2024-12-14,2024-12-28,2,prairies,pct wk flu lab det,quantile,0.9,41.583
2024-12-14,2024-12-28,2,prairies,pct wk flu lab det,quantile,0.975,50.27324999999999
2024-12-14,2024-12-28,2,bc,pct wk flu lab det,quantile,0.025,3.74
2024-12-14,2024-12-28,2,bc,pct wk flu lab det,quantile,0.1,5.088000000000001
2024-12-14,2024-12-28,2,bc,pct wk flu lab det,quantile,0.25,9.825
2024-12-14,2024-12-28,2,bc,pct wk flu lab det,quantile,0.5,19.09
2024-12-14,2024-12-28,2,bc,pct wk flu lab det,quantile,0.75,28.5725
2024-12-14,2024-12-28,2,bc,pct wk flu lab det,quantile,0.9,36.303
2024-12-14,2024-12-28,2,bc,pct wk flu lab det,quantile,0.975,44.99324999999999
2024-12-14,2024-12-28,2,territories,pct wk flu lab det,quantile,0.025,4.174999999999999
2024-12-14,2024-12-28,2,territories,pct wk flu lab det,quantile,0.1,5.523
2024-12-14,2024-12-28,2,territories,pct wk flu lab det,quantile,0.25,10.259999999999998
2024-12-14,2024-12-28,2,territories,pct wk flu lab det,quantile,0.5,19.525
2024-12-14,2024-12-28,2,territories,pct wk flu lab det,quantile,0.75,29.0075
2024-12-14,2024-12-28,2,territories,pct wk flu lab det,quantile,0.9,36.738
2024-12-14,2024-12-28,2,territories,pct wk flu lab det,quantile,0.975,45.428249999999984
2024-12-14,2025-01-04,3,ca,pct wk flu lab det,quantile,0.025,4.350000000000001
2024-12-14,2025-01-04,3,ca,pct wk flu lab det,quantile,0.1,5.744
2024-12-14,2025-01-04,3,ca,pct wk flu lab det,quantile,0.25,12.27
2024-12-14,2025-01-04,3,ca,pct wk flu lab det,quantile,0.5,21
2024-12-14,2025-01-04,3,ca,pct wk flu lab det,quantile,0.75,30.51
2024-12-14,2025-01-04,3,ca,pct wk flu lab det,quantile,0.9,37.86000000000001
2024-12-14,2025-01-04,3,ca,pct wk flu lab det,quantile,0.975,46.87949999999988
2024-12-14,2025-01-04,3,atlantic,pct wk flu lab det,quantile,0.025,0
2024-12-14,2025-01-04,3,atlantic,pct wk flu lab det,quantile,0.1,0.4339999999999993
2024-12-14,2025-01-04,3,atlantic,pct wk flu lab det,quantile,0.25,6.959999999999999
2024-12-14,2025-01-04,3,atlantic,pct wk flu lab det,quantile,0.5,15.69
2024-12-14,2025-01-04,3,atlantic,pct wk flu lab det,quantile,0.75,25.200000000000003
2024-12-14,2025-01-04,3,atlantic,pct wk flu lab det,quantile,0.9,32.550000000000004
2024-12-14,2025-01-04,3,atlantic,pct wk flu lab det,quantile,0.975,41.56949999999988
2024-12-14,2025-01-04,3,qc,pct wk flu lab det,quantile,0.025,1.0300000000000011
2024-12-14,2025-01-04,3,qc,pct wk flu lab det,quantile,0.1,2.4239999999999995
2024-12-14,2025-01-04,3,qc,pct wk flu lab det,quantile,0.25,8.95
2024-12-14,2025-01-04,3,qc,pct wk flu lab det,quantile,0.5,17.68
2024-12-14,2025-01-04,3,qc,pct wk flu lab det,quantile,0.75,27.19
2024-12-14,2025-01-04,3,qc,pct wk flu lab det,quantile,0.9,34.540000000000006
2024-12-14,2025-01-04,3,qc,pct wk flu lab det,quantile,0.975,43.55949999999988
2024-12-14,2025-01-04,3,on,pct wk flu lab det,quantile,0.025,0
2024-12-14,2025-01-04,3,on,pct wk flu lab det,quantile,0.1,0
2024-12-14,2025-01-04,3,on,pct wk flu lab det,quantile,0.25,5.870000000000001
2024-12-14,2025-01-04,3,on,pct wk flu lab det,quantile,0.5,14.600000000000001
2024-12-14,2025-01-04,3,on,pct wk flu lab det,quantile,0.75,24.110000000000003
2024-12-14,2025-01-04,3,on,pct wk flu lab det,quantile,0.9,31.460000000000008
2024-12-14,2025-01-04,3,on,pct wk flu lab det,quantile,0.975,40.47949999999988
2024-12-14,2025-01-04,3,prairies,pct wk flu lab det,quantile,0.025,6.120000000000001
2024-12-14,2025-01-04,3,prairies,pct wk flu lab det,quantile,0.1,7.513999999999999
2024-12-14,2025-01-04,3,prairies,pct wk flu lab det,quantile,0.25,14.04
2024-12-14,2025-01-04,3,prairies,pct wk flu lab det,quantile,0.5,22.77
2024-12-14,2025-01-04,3,prairies,pct wk flu lab det,quantile,0.75,32.28
2024-12-14,2025-01-04,3,prairies,pct wk flu lab det,quantile,0.9,39.63000000000001
2024-12-14,2025-01-04,3,prairies,pct wk flu lab det,quantile,0.975,48.649499999999875
2024-12-14,2025-01-04,3,bc,pct wk flu lab det,quantile,0.025,6.75
2024-12-14,2025-01-04,3,bc,pct wk flu lab det,quantile,0.1,8.143999999999998
2024-12-14,2025-01-04,3,bc,pct wk flu lab det,quantile,0.25,14.669999999999998
2024-12-14,2025-01-04,3,bc,pct wk flu lab det,quantile,0.5,23.4
2024-12-14,2025-01-04,3,bc,pct wk flu lab det,quantile,0.75,32.91
2024-12-14,2025-01-04,3,bc,pct wk flu lab det,quantile,0.9,40.260000000000005
2024-12-14,2025-01-04,3,bc,pct wk flu lab det,quantile,0.975,49.27949999999988
2024-12-14,2025-01-04,3,territories,pct wk flu lab det,quantile,0.025,0.75
2024-12-14,2025-01-04,3,territories,pct wk flu lab det,quantile,0.1,2.1439999999999984
2024-12-14,2025-01-04,3,territories,pct wk flu lab det,quantile,0.25,8.669999999999998
2024-12-14,2025-01-04,3,territories,pct wk flu lab det,quantile,0.5,17.4
2024-12-14,2025-01-04,3,territories,pct wk flu lab det,quantile,0.75,26.91
2024-12-14,2025-01-04,3,territories,pct wk flu lab det,quantile,0.9,34.260000000000005
2024-12-14,2025-01-04,3,territories,pct wk flu lab det,quantile,0.975,43.27949999999988
2024-12-14,2024-12-07,-1,ca,pct wk rsv lab det,quantile,0.025,2.299999999999999
2024-12-14,2024-12-07,-1,ca,pct wk rsv lab det,quantile,0.1,2.8999999999999986
2024-12-14,2024-12-07,-1,ca,pct wk rsv lab det,quantile,0.25,4.969999999999999
2024-12-14,2024-12-07,-1,ca,pct wk rsv lab det,quantile,0.5,8.2
2024-12-14,2024-12-07,-1,ca,pct wk rsv lab det,quantile,0.75,8.2
2024-12-14,2024-12-07,-1,ca,pct wk rsv lab det,quantile,0.9,8.2
2024-12-14,2024-12-07,-1,ca,pct wk rsv lab det,quantile,0.975,8.973999999999997
2024-12-14,2024-12-07,-1,atlantic,pct wk rsv lab det,quantile,0.025,0
2024-12-14,2024-12-07,-1,atlantic,pct wk rsv lab det,quantile,0.1,0
2024-12-14,2024-12-07,-1,atlantic,pct wk rsv lab det,quantile,0.25,0.6699999999999995
2024-12-14,2024-12-07,-1,atlantic,pct wk rsv lab det,quantile,0.5,3.9
2024-12-14,2024-12-07,-1,atlantic,pct wk rsv lab det,quantile,0.75,3.9
2024-12-14,2024-12-07,-1,atlantic,pct wk rsv lab det,quantile,0.9,4.8500000000000005
2024-12-14,2024-12-07,-1,atlantic,pct wk rsv lab det,quantile,0.975,6.823999999999998
2024-12-14,2024-12-07,-1,qc,pct wk rsv lab det,quantile,0.025,5.9
2024-12-14,2024-12-07,-1,qc,pct wk rsv lab det,quantile,0.1,6.5
2024-12-14,2024-12-07,-1,qc,pct wk rsv lab det,quantile,0.25,8.57
2024-12-14,2024-12-07,-1,qc,pct wk rsv lab det,quantile,0.5,11.8
2024-12-14,2024-12-07,-1,qc,pct wk rsv lab det,quantile,0.75,11.8
2024-12-14,2024-12-07,-1,qc,pct wk rsv lab det,quantile,0.9,11.8
2024-12-14,2024-12-07,-1,qc,pct wk rsv lab det,quantile,0.975,11.8
2024-12-14,2024-12-07,-1,on,pct wk rsv lab det,quantile,0.025,0.09999999999999964
2024-12-14,2024-12-07,-1,on,pct wk rsv lab det,quantile,0.1,0.6999999999999993
2024-12-14,2024-12-07,-1,on,pct wk rsv lab det,quantile,0.25,2.7699999999999996
2024-12-14,2024-12-07,-1,on,pct wk rsv lab det,quantile,0.5,6
2024-12-14,2024-12-07,-1,on,pct wk rsv lab det,quantile,0.75,6
2024-12-14,2024-12-07,-1,on,pct wk rsv lab det,quantile,0.9,6
2024-12-14,2024-12-07,-1,on,pct wk rsv lab det,quantile,0.975,7.873999999999998
2024-12-14,2024-12-07,-1,prairies,pct wk rsv lab det,quantile,0.025,2.4000000000000004
2024-12-14,2024-12-07,-1,prairies,pct wk rsv lab det,quantile,0.1,3
2024-12-14,2024-12-07,-1,prairies,pct wk rsv lab det,quantile,0.25,5.07
2024-12-14,2024-12-07,-1,prairies,pct wk rsv lab det,quantile,0.5,8.3
2024-12-14,2024-12-07,-1,prairies,pct wk rsv lab det,quantile,0.75,8.3
2024-12-14,2024-12-07,-1,prairies,pct wk rsv lab det,quantile,0.9,8.3
2024-12-14,2024-12-07,-1,prairies,pct wk rsv lab det,quantile,0.975,9.023999999999997
2024-12-14,2024-12-07,-1,bc,pct wk rsv lab det,quantile,0.025,3.299999999999999
2024-12-14,2024-12-07,-1,bc,pct wk rsv lab det,quantile,0.1,3.8999999999999986
2024-12-14,2024-12-07,-1,bc,pct wk rsv lab det,quantile,0.25,5.969999999999999
2024-12-14,2024-12-07,-1,bc,pct wk rsv lab det,quantile,0.5,9.2
2024-12-14,2024-12-07,-1,bc,pct wk rsv lab det,quantile,0.75,9.2
2024-12-14,2024-12-07,-1,bc,pct wk rsv lab det,quantile,0.9,9.2
2024-12-14,2024-12-07,-1,bc,pct wk rsv lab det,quantile,0.975,9.473999999999997
2024-12-14,2024-12-07,-1,territories,pct wk rsv lab det,quantile,0.025,0
2024-12-14,2024-12-07,-1,territories,pct wk rsv lab det,quantile,0.1,0
2024-12-14,2024-12-07,-1,territories,pct wk rsv lab det,quantile,0.25,0
2024-12-14,2024-12-07,-1,territories,pct wk rsv lab det,quantile,0.5,2.6
2024-12-14,2024-12-07,-1,territories,pct wk rsv lab det,quantile,0.75,2.8125
2024-12-14,2024-12-07,-1,territories,pct wk rsv lab det,quantile,0.9,4.2
2024-12-14,2024-12-07,-1,territories,pct wk rsv lab det,quantile,0.975,6.173999999999998
2024-12-14,2024-12-14,0,ca,pct wk rsv lab det,quantile,0.025,0.9199999999999999
2024-12-14,2024-12-14,0,ca,pct wk rsv lab det,quantile,0.1,1.625
2024-12-14,2024-12-14,0,ca,pct wk rsv lab det,quantile,0.25,3.9975
2024-12-14,2024-12-14,0,ca,pct wk rsv lab det,quantile,0.5,7.3
2024-12-14,2024-12-14,0,ca,pct wk rsv lab det,quantile,0.75,8.2
2024-12-14,2024-12-14,0,ca,pct wk rsv lab det,quantile,0.9,9.478500000000002
2024-12-14,2024-12-14,0,ca,pct wk rsv lab det,quantile,0.975,13.078124999999984
2024-12-14,2024-12-14,0,atlantic,pct wk rsv lab det,quantile,0.025,0
2024-12-14,2024-12-14,0,atlantic,pct wk rsv lab det,quantile,0.1,0
2024-12-14,2024-12-14,0,atlantic,pct wk rsv lab det,quantile,0.25,0.5975000000000001
2024-12-14,2024-12-14,0,atlantic,pct wk rsv lab det,quantile,0.5,3.9
2024-12-14,2024-12-14,0,atlantic,pct wk rsv lab det,quantile,0.75,5.028749999999999
2024-12-14,2024-12-14,0,atlantic,pct wk rsv lab det,quantile,0.9,6.928500000000002
2024-12-14,2024-12-14,0,atlantic,pct wk rsv lab det,quantile,0.975,10.528124999999983
2024-12-14,2024-12-14,0,qc,pct wk rsv lab det,quantile,0.025,3.2199999999999998
2024-12-14,2024-12-14,0,qc,pct wk rsv lab det,quantile,0.1,3.925
2024-12-14,2024-12-14,0,qc,pct wk rsv lab det,quantile,0.25,6.297499999999999
2024-12-14,2024-12-14,0,qc,pct wk rsv lab det,quantile,0.5,9.6
2024-12-14,2024-12-14,0,qc,pct wk rsv lab det,quantile,0.75,11.8
2024-12-14,2024-12-14,0,qc,pct wk rsv lab det,quantile,0.9,11.8
2024-12-14,2024-12-14,0,qc,pct wk rsv lab det,quantile,0.975,14.803124999999982
2024-12-14,2024-12-14,0,on,pct wk rsv lab det,quantile,0.025,1.12
2024-12-14,2024-12-14,0,on,pct wk rsv lab det,quantile,0.1,1.8250000000000002
2024-12-14,2024-12-14,0,on,pct wk rsv lab det,quantile,0.25,4.1975
2024-12-14,2024-12-14,0,on,pct wk rsv lab det,quantile,0.5,6
